TripCode,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Copepod,Ctenophore,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Isopod,Mollusc,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
CAGL20190415,CAGL,-19.27877,147.61425,2019-04-16T08:28:27Z,2019,4,16,08:28:27,0,0,0,0,0.6667,0,26,0,0,0.6667,0,14.6668,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
HOSO20190314,HOSO,-45.57803,144.16622,2019-03-15T06:47:45Z,2019,3,15,06:47:45,0.6667,1.3333,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ANHO20190302,ANHO,-44.3052,147.6192,2019-03-04T00:50:00Z,2019,3,4,00:50:00,0.6667,0,0,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3333,0,0
ANHO20190302,ANHO,-44.638,147.6504,2019-03-03T22:10:00Z,2019,3,3,22:10:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6667,0,0
ANHO20190302,ANHO,-45.2907,147.712,2019-03-03T14:23:00Z,2019,3,3,14:23:00,0,0,0,0,0,0,0,0,0,0,0,3.9999,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
ANHO20190302,ANHO,-45.9532,147.7751,2019-03-03T08:00:00Z,2019,3,3,08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
ANHO20190302,ANHO,-46.9516,147.8722,2019-03-03T00:29:00Z,2019,3,3,00:29:00,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,29.3333,0,0
MEFR20190224,MEFR,-37.32133,129.67675,2019-02-25T14:59:53Z,2019,2,25,14:59:53,0.6667,20.6667,0,0,0,0,12.6667,0,0,0,0,26.0003,0,0.6667,0,0,2.6666,0,0,0,0,0,0,0,1.3333,0,0.6667,0,0,0.6667,0,0
MEFR20190224,MEFR,-37.42841,130.5023,2019-02-25T12:48:59Z,2019,2,25,12:48:59,0,6,0,0,0,0,9.3333,0,0,0,0,27.3337,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,2,0,0,0.6667,0,0
PKME20190221,PKME,-39.0911,146.74612,2019-02-22T16:42:13Z,2019,2,22,16:42:13,2.6667,72,0,0,0,0,5.3333,0,2.6667,1706.6667,0,394.6672,0,13.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
PKME20190221,PKME,-38.23208,149.02137,2019-02-22T09:49:55Z,2019,2,22,09:49:55,0,0,0,0,0,0,0,0,0,5.3333,0,320.0001,0,8,0,0,0,0,0,0,0,0,0,10.6667,0,0,0,0,0,26.6667,0,0
PKME20190221,PKME,-38.0455,149.37167,2019-02-22T08:41:12Z,2019,2,22,08:41:12,0,0,0,0,0,0,2.6667,0,0,2.6667,0,400.0002,0,0,0,2.6667,0,0,0,0,8,0,0,8,0,0,0,0,0,34.6667,0,0
PKME20190221,PKME,-34.77822,151.02114,2019-02-21T20:05:19Z,2019,2,21,20:05:19,0.6667,11.3333,0,0,0,0,6.6667,0,0,11.3334,0,36.6674,0,2.0001,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6667,0,0
BRPK20190219,BRPK,-30.66162,153.37219,2019-02-19T23:28:52Z,2019,2,19,23:28:52,0,5.3333,0,0,0,0,0,0,0,0,0,38.0002,0,1.3333,0,0,0,0,0,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0
BRPK20190219,BRPK,-30.00792,153.53216,2019-02-19T21:07:12Z,2019,2,19,21:07:12,0,4.6667,0,0,0,0,0.6667,0,0,0.6667,0,84.6669,0,0,0.6667,0,0,0,0.6667,0,3.3333,0,0,0,0,0,0.6667,0,0,0,0,0
BRPK20190219,BRPK,-28.36837,153.83289,2019-02-19T15:13:02Z,2019,2,19,15:13:02,0,0.6667,0,0,0,0,0.6667,0,0,0,0,30.6668,0,2.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0.6667,0,0,0.6667,0,0
BRPK20190219,BRPK,-28.03564,153.79696,2019-02-19T14:02:12Z,2019,2,19,14:02:12,0.6667,2,0,0,0,0,4.6667,0,0,0,0,57.3336,0,0.6667,1.3333,0,0,0,1.3333,0,1.3333,0,0,2,2.6667,0,0,0,0,1.3333,0,0
BRPK20190219,BRPK,-27.7029,153.76125,2019-02-19T12:51:22Z,2019,2,19,12:51:22,0,4,0,0,0,0,4.6667,0,0,0,0,16.6667,0,0.6667,0,0,0,0,0,0,0,0,0,1.3333,0,0,0.6667,0,0,0,0,0
HOAN20190113,HOAN,-46.5397,138.711,2019-01-14T19:35:00Z,2019,1,14,19:35:00,2,0,0,0,0,0,1.3333,0,0,0,0,45.3333,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20190113,HOAN,-45.7532,141.0496,2019-01-14T09:43:00Z,2019,1,14,09:43:00,1.3333,5.3333,0,0,0,0,2.6667,0,0,0,0,253.3332,0,0,0,0,21.3333,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20190113,HOAN,-45.6094,141.4779,2019-01-14T07:55:00Z,2019,1,14,07:55:00,0,6.6667,0,0,0,0,0,0,0,0,0,174.6667,0,0,0,0,3.9999,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
HOAN20190113,HOAN,-44.8953,143.6159,2019-01-13T22:47:00Z,2019,1,13,22:47:00,1.3333,0,0,0,0,0,1.3333,0,0,0,0,5.3333,0,0,0,0,3.3334,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
HOAN20181206,HOAN,-46.1815,143.2098,2018-12-07T05:08:00Z,2018,12,7,05:08:00,1.3333,0,0,0,0,0,0.6667,0,0,0,0,74,0,0,0,0,2.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20181206,HOAN,-45.2911,144.6288,2018-12-06T22:15:00Z,2018,12,6,22:15:00,0,8,0,0,0,0,4.6667,0,0,0,0,148.6668,0,0,0,0,5.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20181114,MEAD,-35.766,138.16657,2018-11-15T16:12:05Z,2018,11,15,16:12:05,0,0.6667,0,0,0,0,0,0,0,2,0,10.0002,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEAD20181114,MEAD,-37.63604,139.9045,2018-11-15T07:40:00Z,2018,11,15,07:40:00,0,36,0,0,0,0,4.6667,0,0,0,0,28.0005,0,2.6667,0,0,0.6667,1.3333,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEAD20181114,MEAD,-38.47166,141.18282,2018-11-15T02:47:23Z,2018,11,15,02:47:23,0,10.6667,0,0,0,0,0,0,0,1.3334,0,61.3336,0,3.3333,0,0,1.3333,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0
MEAD20181114,MEAD,-38.68282,141.97879,2018-11-15T00:21:04Z,2018,11,15,00:21:04,0,6.6667,0,0,0,0,0.6667,0,0,0,0.6667,115.3332,0,2,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,7.3333,0,0
PKME20181112,PKME,-34.66006,151.02097,2018-11-12T17:31:00Z,2018,11,12,17:31:00,0,1.3333,0,0,0,0,1.3333,0,0,0,0.6667,5.3334,0,1.3333,0,0,0,0,0,0,1.3333,0,0,2,0,0,0,0,0,0,0,0
BRPK20181110,BRPK,-33.13914,152.18562,2018-11-11T16:38:05Z,2018,11,11,16:38:05,0,19.3333,0,0,2,0,2,0,0,8,0,64.0001,0,2.6667,0,0,0,0,0,0,6,0,0,2.6667,0,0,0,0,0,11.3333,0,0
BRPK20181110,BRPK,-32.61252,152.67255,2018-11-11T14:21:17Z,2018,11,11,14:21:17,0.6667,10,0,0,0,0,3.3333,0.6667,0,15.3335,0,130.6676,0,0.6667,0,3.3334,0.6667,0,0,0,6,0,0,0,2,0,0,0,0,8,0,0
BRPK20181110,BRPK,-31.35835,153.19624,2018-11-11T09:47:42Z,2018,11,11,09:47:42,0,2,0,0,0,0.6667,0.6667,0,0,0,0,69.3338,0,0,0.6667,0,0,0,0,0,2,0,0,0.6667,0,0,0.6667,0,0,0,0,0
BRPK20181110,BRPK,-30.70515,153.36012,2018-11-11T07:30:55Z,2018,11,11,07:30:55,0,7.3333,0,0,0,0,10.6667,0,0,0,0.6667,22.6669,0,0,0,1.3333,0,0,0,0,2.6667,0,0,0,0,0,0.6667,0,0,0,0,0
BRPK20181110,BRPK,-30.05175,153.52179,2018-11-11T05:14:07Z,2018,11,11,05:14:07,0,5.3334,0,0,0,0,5.3333,0,0,0.6667,0,16.0002,0,0.6667,0,2,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,10,0,0
BRPK20181110,BRPK,-28.41367,153.83991,2018-11-10T23:32:08Z,2018,11,10,23:32:08,0,26,0,0,0,0,3.3333,0,0,0,0.6667,9.3335,0,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0.6667,0,0,0,0,2,0,0
CAGL20180907,CAGL,-20.81237,149.76526,2018-09-08T02:53:31Z,2018,9,8,02:53:31,0.6667,3.3333,0,0,0,0,0,0,0,0.6667,0,14.0003,0,1.3334,0,1.3333,0,0,0,0,1.3334,0,0,0,4,0,0,0,0,0,0,0
CAGL20180907,CAGL,-19.72837,148.45137,2018-09-07T19:14:41Z,2018,9,7,19:14:41,0,6,0,0,0,0,2,0,0,0.6667,0,36.6671,0,3.3334,0,0,0,0,0.6667,0,0.6667,0,0,0,7.3333,0,0,0,0,0.6667,0,0
CAGL20180907,CAGL,-19.00851,147.28015,2018-09-07T13:07:37Z,2018,9,7,13:07:37,0,40.6667,0,0,0.6667,0,4,2,0.6667,0,0,73.3336,0,6.6667,0,0.6667,0,0,0,0,1.3334,0.6667,0,0,0,0,0,0,0,0.6667,0,0
CAGL20180907,CAGL,-18.79118,147.01281,2018-09-07T11:35:51Z,2018,9,7,11:35:51,0,56,0,0,0,0,4,0,0,0,0,19.3334,0,2.6666,0,0.6667,0.6667,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
CAGL20180907,CAGL,-17.71952,146.2611,2018-09-07T05:28:47Z,2018,9,7,05:28:47,0,4.6667,0,0,0,0,5.3333,0,0,0,0,3.3335,0,0.6667,0,0,0,0.6667,0,0,2.6666,0,0,0,0,0,0,0,0,0,0,0
CAGL20180907,CAGL,-17.07609,146.069,2018-09-07T02:25:15Z,2018,9,7,02:25:15,0,42.6667,0,0,0,0,2,0.6667,0,0,0,8.6668,0,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
CAGL20180907,CAGL,-16.78899,145.90955,2018-09-07T00:53:29Z,2018,9,7,00:53:29,0,23.3333,0,0,0,0,4,0.6667,0,0.6667,0,8.6666,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOHO20180822,SOHO,-43.73392,146.98881,2018-08-23T16:00:24Z,2018,8,23,16:00:24,0,21.3333,0,0,0,0,1.3333,0,0,0,0,12.0001,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20180708,MEAD,-38.1479,140.52557,2018-07-09T01:46:28Z,2018,7,9,01:46:28,0,4.6667,0,0,0,0,4.6667,0,0,0,0,40.0001,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20180708,MEAD,-38.50452,141.24168,2018-07-08T23:09:47Z,2018,7,8,23:09:47,0,6.6667,0,0,0,0,2,0,0,0,0,22.667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
PKME20180705,PKME,-36.45565,150.48401,2018-07-06T07:18:06Z,2018,7,6,07:18:06,0,5.3333,0,0,0,0,3.3333,0,0,0,0,28.0002,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PKME20180705,PKME,-35.49749,150.84211,2018-07-06T03:14:08Z,2018,7,6,03:14:08,0.6667,28,0,0,0,0,19.3333,2.6667,0.6667,0.6667,0.6667,71.3336,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0.6667,0,0
BRPK20180704,BRPK,-31.78781,153.03664,2018-07-04T11:08:21Z,2018,7,4,11:08:21,0,18.6667,0,0,0.6667,0,8.6667,0,0.6667,0,0,160.6665,0,7.3333,0,2,0,0,0,0,10.6667,0,0,2,2,0,0.6667,0,0,0.6667,0,0
BRPK20180704,BRPK,-30.49453,153.41582,2018-07-04T06:28:33Z,2018,7,4,06:28:33,0,8.6667,0,0,0,0,0.6667,0,0,0,0,100.6667,0,0,0,0.6667,0,0,0,0,1.3334,0,0,0,0,0,1.3333,0,0,0,0,0
CAGL20180608,CAGL,-20.89126,149.8342,2018-06-09T05:05:43Z,2018,6,9,05:05:43,0,6,0,0,0,0,0.6667,0,0,0,0,18.6668,0,2,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,4,0,0
CAGL20180608,CAGL,-20.63508,149.60542,2018-06-09T03:37:04Z,2018,6,9,03:37:04,0,0,0,0,0,0,4,0,0,0,0,20.0001,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,2,0,0
CAGL20180608,CAGL,-19.94578,148.85171,2018-06-08T23:11:05Z,2018,6,8,23:11:05,0,0,0,0,0,0,1.3333,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAB20180407,MEAB,-38.06891,135.90337,2018-04-07T15:32:55Z,2018,4,7,15:32:55,0,32,0,0,0,0,12,0,0,2.6667,0,38.0001,0,0,0,0,0,0,0,0,6.6667,0,0,0,0,0,0,0,0,1.3333,0,0
MEAB20180407,MEAB,-38.5219,139.67092,2018-04-07T05:27:40Z,2018,4,7,05:27:40,0,17.3333,0,0,0,0,2.6667,0,0,17.3334,0.6667,54.6671,0,0.6667,0,0.6667,0,0,0,0,8.6667,0,0,0,0,0,0,0,0,1.3334,0,0
PKME20180404,PKME,-38.08432,149.34739,2018-04-04T20:30:18Z,2018,4,4,20:30:18,2.6667,26.6667,0,0,0,0,88,5.3334,0,117.3334,0,573.334,0,5.3333,0,0,8,0,5.3333,0,0,0,0,2.6667,0,0,0,0,0,5.3333,0,0
PKME20180404,PKME,-36.80402,150.49678,2018-04-04T15:22:57Z,2018,4,4,15:22:57,0,12,0,0,0.6667,0,10.6667,0,0,0.6667,0.6667,122.6673,0,1.3334,0,0.6667,0,0,0,0,1.3334,0,0,0,0.6667,0,0.6667,0,0,2.6667,0,0
BRPK20180402,BRPK,-32.76533,152.61029,2018-04-02T20:36:51Z,2018,4,2,20:36:51,0,17.3333,0,0,0,0,5.3333,0,0,12,0,169.333,0,1.3333,0,0,0,0,0,0,9.3333,0,0,2.6667,0,0,0,0,0,2.6666,0,0
BRPK20180402,BRPK,-31.20553,153.26501,2018-04-02T14:17:59Z,2018,4,2,14:17:59,2,28.6667,0,0,0.6667,0,6,0,0,1.3333,0,174.6676,0,4.6667,0,2,0,0,0,0,3.3334,0,0,0,2,0,0.6667,0,0,6.6666,0,0
BRPK20180402,BRPK,-30.56295,153.47716,2018-04-02T11:46:26Z,2018,4,2,11:46:26,0,17.3333,0,0,0,0,9.3333,0,0,0,0.6667,23.3337,0,2.0001,0,0.6667,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,1.3334,0,0
BRPK20180402,BRPK,-29.24694,153.74308,2018-04-02T06:43:21Z,2018,4,2,06:43:21,0.6667,20.6667,0,0,0,0,13.3333,0.6667,0,0,0,17.3337,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6667,0,0
BRPK20180402,BRPK,-27.92118,153.79977,2018-04-02T01:40:15Z,2018,4,2,01:40:15,0,17.3334,0,0,0,0,8,0.6667,0,0,0,9.3334,0,0,0,0,0,0.6667,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOSO20180312,HOSO,-44.97861,144.26823,2018-03-13T02:10:33Z,2018,3,13,02:10:33,0,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
MEAB20180311,MEAB,-38.08338,135.97556,2018-03-12T07:29:47Z,2018,3,12,07:29:47,2.6667,94.6667,0,0,0,0,17.3333,0,0,0,0.6667,28.667,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0.6667,0,0,0,0,0
MEAB20180311,MEAB,-38.13094,136.39359,2018-03-12T06:24:05Z,2018,3,12,06:24:05,0.6667,39.3333,0,0,0,0,7.3333,0,0,2,0.6667,30.6669,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
PKME20180309,PKME,-38.11144,149.29199,2018-03-10T02:15:43Z,2018,3,10,02:15:43,0,34,0,0,0,0,14,0,0,88.6668,0,24.6672,0,1.3334,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,7.3333,0,0
PKME20180309,PKME,-37.44116,150.1637,2018-03-09T23:00:04Z,2018,3,9,23:00:04,0,10,0,0,0,0,2,0,0,0.6667,0,38.0006,0,2,0,2.6667,0,0,0,0,1.3333,0,0,0,0,0,0.6667,0,0,3.3333,0,0
BRPK20180306,BRPK,-33.90842,151.50405,2018-03-08T11:54:11Z,2018,3,8,11:54:11,2.6667,37.3333,0,0,0,0,20,0,0,1.3334,3.3333,232.0007,0,8,0,12.6667,0.6667,0,0,0.6667,4.0001,0,0,0,3.3333,0,0.6667,0,0,4,0,0
BRPK20180306,BRPK,-33.37852,151.99018,2018-03-08T06:16:11Z,2018,3,8,06:16:11,3.3334,76.6667,0,0,0,0,21.3333,0,0,0.6667,1.3333,180.6676,0,5.3334,0,9.3333,7.3334,0.6667,0,0,2.6666,0,0,0,4,0,2,0,0,5.3333,0,0
BRPK20180306,BRPK,-33.11286,152.23102,2018-03-08T03:27:10Z,2018,3,8,03:27:10,0,185.3333,0,0,1.3333,0,49.3333,0,0,1.3333,5.3333,349.3322,0,3.9999,0,20,4,0,0,0,9.3333,0,0,0,2.6667,0,0,0,0,5.3333,0,0
HOAN20180116,HOAN,-46.5467,141.6898,2018-01-17T06:12:00Z,2018,1,17,06:12:00,0,18,0,0,0,0,1.3333,0,0,0,0,47.3333,0,0,0,0,1.3334,0,16.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20180116,HOAN,-44.3652,145.0961,2018-01-16T13:19:00Z,2018,1,16,13:19:00,5.3334,13.3333,0,0,0,0,9.3333,0,0,0,0,343.9999,0,0,0,0,39.9999,0,73.3333,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20180116,HOAN,-43.9302,146.3496,2018-01-16T08:33:00Z,2018,1,16,08:33:00,0,0,0,0,0,0,0.6667,0,0,0,0,3.3334,0,0,0,0,52.6667,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20180110,ANHO,-44.0742,146.8381,2018-01-11T00:33:00Z,2018,1,11,00:33:00,0.6667,1.3333,0,0,0,0,2,0,0,0,0,47.3334,0,0,0,0,5.3334,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
ANHO20180110,ANHO,-44.9989,145.4902,2018-01-10T18:15:00Z,2018,1,10,18:15:00,0.6667,2.6667,0,0,0,0,5.3333,0,0,0,0,86.0002,0,0,0,0,2.0001,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20180110,ANHO,-45.6782,144.4463,2018-01-10T13:33:00Z,2018,1,10,13:33:00,2.6667,8,0,0,0,0,2,0,0,0,0,186,0,0,0,0,20.6668,0,0,0,0,0,0,0,2.6667,0,0,0,0,1.3333,0,0
ANHO20180110,ANHO,-45.9114,144.1038,2018-01-10T12:02:00Z,2018,1,10,12:02:00,5.3333,38.6667,0,0,0,0,4,0,0,0,0,357.3333,0,0,0,0,21.3332,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
ANHO20180110,ANHO,-46.8405,142.7206,2018-01-10T05:47:00Z,2018,1,10,05:47:00,0,1.3333,0,0,0,0,1.3333,0,1.3333,0,0,69.3333,0,0,0,0,1.3333,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20171213,HOAN,-45.713,147.4993,2017-12-13T12:04:00Z,2017,12,13,12:04:00,0,2.6667,0,0,0,0,2.6667,0,0,0,0,33.3334,0,0.6667,0,0.6667,3.3334,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEAB20171205,MEAB,-38.02533,135.83061,2017-12-05T22:22:27Z,2017,12,5,22:22:27,0,17.3333,0,0,0,0,10.6667,0,0,0,0.6667,11.3335,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0.6667,0,0
MEAB20171205,MEAB,-38.32724,137.90928,2017-12-05T17:10:42Z,2017,12,5,17:10:42,2,0,0,0,0,0,0,0,0,24,0,35.3335,0,2,0,0,0,1.3333,0,0,0.6667,0,0,0,4,0,0,0,0,0,0,0
MEAB20171205,MEAB,-38.49068,139.16444,2017-12-05T14:03:38Z,2017,12,5,14:03:38,0,18,0,0,0,0,10,0,0,8.6667,0.6667,21.3337,0,1.3334,0,0.6667,1.3333,0,0,0,0,0,0,0,0,0,1.3333,0,0,1.3333,0,0
MEAB20171205,MEAB,-38.89977,142.96101,2017-12-05T04:42:29Z,2017,12,5,04:42:29,0,24.6667,0,0,0,0,0,0,0,0.6667,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAB20171205,MEAB,-38.93761,143.38539,2017-12-05T03:40:08Z,2017,12,5,03:40:08,0,130,0,0,0,0,0.6667,0,0,2,0,60.667,0,0.6667,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKME20171201,PKME,-38.7974,147.86257,2017-12-02T19:32:21Z,2017,12,2,19:32:21,0,1.3333,0,0,0.6667,0,0,0,0,20,0.6667,64.0003,0,0,0,0,0,0,0,0,1.3333,0,0,2.6667,0.6667,0,0,0,0,2,0,0
PKME20171201,PKME,-38.35374,149.00016,2017-12-02T15:35:16Z,2017,12,2,15:35:16,1.3333,21.3333,0,0,0,0,8,5.3334,0,77.3333,0,129.3331,0,1.3333,0,0,9.3333,0,0,0,0,0,0,0,1.3333,0,1.3333,0,0,5.3333,0,0
PKME20171201,PKME,-38.18567,149.36583,2017-12-02T14:16:14Z,2017,12,2,14:16:14,0,0,0,0,0,0,0,0,0.6667,42.6667,0,49.3335,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0.6667,0.6667,0,0,0,0,1.3333,0,0
PKME20171201,PKME,-37.67475,150.45273,2017-12-02T10:19:08Z,2017,12,2,10:19:08,0,0,0,0,0,0,0,0,0,0,0,276.6667,0,4,0,0,0,0,0,0,2.6667,0,0,0.6667,0,0,0,0,0,0,0,0
PKME20171201,PKME,-37.39074,150.60422,2017-12-02T09:00:06Z,2017,12,2,09:00:06,0,0,0,0,0,0,0,0,0,0,0.6667,186.6669,0,0,0,0,0,0,0.6667,0,1.3333,0,0,1.3333,0,0,0,0,0,0.6667,0,0
PKME20171201,PKME,-36.07234,150.86639,2017-12-02T03:43:58Z,2017,12,2,03:43:58,0,2.6667,0,0,0,0,0,0,0,34.6667,0,58.0002,0,0.6667,0,0,0,0,1.3333,0,1.3333,0,0,0.6667,0,0,0,0,0,0.6667,0,0
BRPK20171129,BRPK,-31.3724,153.21166,2017-11-30T09:42:58Z,2017,11,30,09:42:58,0,6,0,0,0,0,14,0,0,1.3333,0.6667,16.6669,0,0.6667,1.3333,3.3334,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0
BRPK20171129,BRPK,-30.077,153.58481,2017-11-30T05:20:09Z,2017,11,30,05:20:09,0,3.3333,0,0,0,0,3.3333,0,0,0.6667,0,4.6668,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0.6667,0,0,0,0,0
BRPK20171129,BRPK,-29.0895,153.78231,2017-11-30T02:03:02Z,2017,11,30,02:03:02,0,9.3333,0,0,0,0,0.6667,0,0,0.6667,0.6667,8.0001,0,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
BRPK20171129,BRPK,-28.76027,153.8473,2017-11-30T00:57:20Z,2017,11,30,00:57:20,0,4,0,0,0,0,1.3333,0,0,0,0,2.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0
HOAN20171031,HOAN,-46.4014,137.7192,2017-11-01T22:49:00Z,2017,11,1,22:49:00,0.6667,0,0,0,0,0,2,0,0,0,0,107.3332,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20171031,HOAN,-43.9646,144.4484,2017-10-31T11:51:00Z,2017,10,31,11:51:00,0,0.6667,0,0,0,0,1.3333,0,0,0,0,121.3335,0,1.3333,0,0,0.6667,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0
TINT20171001,TINT,-10.76432,138.07475,2017-10-02T09:52:43Z,2017,10,2,09:52:43,0.6667,5.3333,0,0,0,0,30.6667,0,0,0,0,58.0004,0,16,208,0,0,0.6667,0,0,3.3333,0,0,0,0.6667,0,0,0,0,3.3333,0,0
TINT20171001,TINT,-10.74953,138.41306,2017-10-02T08:12:09Z,2017,10,2,08:12:09,0.6667,0,0,0,0,0,0.6667,0,0,1.3333,0.6667,108.0004,0,8.0001,30,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,3.3333,0,0
PKME20170802,PKME,-38.80892,145.24471,2017-08-02T18:25:24Z,2017,8,2,18:25:24,0,33.3333,0,0,2.6667,0,0,0,2.6667,0,2.6667,173.3332,0,8,0,0,0,0,0,0,1.3333,0,0,0,1.3333,0,1.3333,0,0,0,0,0
BRPK20170731,BRPK,-33.32343,152.14092,2017-07-31T19:57:56Z,2017,7,31,19:57:56,0.6667,2,0,0,0,0,6,0,0.6667,1.3333,0,108.0001,0,1.3333,0,0,2,0,0,0,0,0,0,3.3333,0,0,0,0,0,8.6667,0,0
BRPK20170731,BRPK,-30.57827,153.47257,2017-07-31T09:47:56Z,2017,7,31,09:47:56,0,14,0,0,0,0,4.6667,0,0.6667,0,0,52.6673,0,3.3334,0,1.3333,0,1.3333,0,0,2.6667,0,0,0,0,0,0,0,0,5.3333,0,0
MEAB20170701,MEAB,-38.19028,137.1285,2017-07-01T17:48:18Z,2017,7,1,17:48:18,1.3333,2.6667,0,0,0,0,3.3333,0,0,0,0.6667,18.6667,0,1.3333,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
MEAB20170701,MEAB,-38.2482,137.54504,2017-07-01T16:42:23Z,2017,7,1,16:42:23,0,4,0,0,0,0,0,0,0,0,0,17.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAB20170701,MEAB,-38.41309,138.79855,2017-07-01T13:24:36Z,2017,7,1,13:24:36,0,2,0,0,0,0,0,0,0,0,0,12.6667,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
