LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,TAXON,ABUNDANCE_M3
-16,137.5,1976-09-01T00:00:00Z,Ditrichocorycaeus asiaticus,10.9
-16,137.5,1976-09-01T00:00:00Z,Onychocorycaeus catus,1.7
-16,139,1976-09-01T00:00:00Z,Acrocalanus longicornis,4
-16,140,1976-09-01T00:00:00Z,Calocalanus pavo,4.5
-16,140,1976-09-01T00:00:00Z,Scolecithricella orientalis,3
-16,140,1976-09-01T00:00:00Z,Parvocalanus elegans,1
-16,140,1976-09-01T00:00:00Z,Oncaea media complex,68
-16,140,1976-09-01T00:00:00Z,Canthocalanus pauper,21
-16,141,1976-09-01T00:00:00Z,Ditrichocorycaeus erythraeus,6.9
-17,140,1976-09-01T00:00:00Z,Oithona plumifera,16.5
-17,140,1976-09-01T00:00:00Z,Macrosetella gracilis,0.5
-17,140,1976-09-01T00:00:00Z,Microsetella rosea,4.5
-17,140,1976-09-01T00:00:00Z,Centropages furcatus,0.5
-17.5,140.5,1976-09-01T00:00:00Z,Microsetella rosea,88.9
-17.5,140.5,1976-09-01T00:00:00Z,Calanopia aurivilli,49.1
-12,137,1976-11-01T00:00:00Z,Temora turbinata,82
-12,137,1976-11-01T00:00:00Z,Ditrichocorycaeus asiaticus,3
-12,137,1976-11-01T00:00:00Z,Onychocorycaeus catus,1
-12,137,1976-11-01T00:00:00Z,Acartia (Odontacartia) pacifica,4
-12,137,1976-11-01T00:00:00Z,Calocalanus pavo,5
-12,137,1976-11-01T00:00:00Z,Canthocalanus pauper,6
-12,138,1976-11-01T00:00:00Z,Temora turbinata,77.9
-12,138,1976-11-01T00:00:00Z,Parvocalanus elegans,2.1
-12,139,1976-11-01T00:00:00Z,Temora discaudata,0.8
-12,139,1976-11-01T00:00:00Z,Temora turbinata,1
-12,139,1976-11-01T00:00:00Z,Sapphirina nigromaculata,0.3
-12,139,1976-11-01T00:00:00Z,Centropages gracilis,1.3
-12,139,1976-11-01T00:00:00Z,Calocalanus plumulosus,0.8
-12,139,1976-11-01T00:00:00Z,Brachycalanus rothlisbergi,0.3
-12,139,1976-11-01T00:00:00Z,Oithona plumifera,51.8
-12,139,1976-11-01T00:00:00Z,Dioithona rigida,1
-12,140,1976-11-01T00:00:00Z,Acartia (Odontacartia) amboinensis,1
-12,140,1976-11-01T00:00:00Z,Clausocalanus minor,1
-12,140,1976-11-01T00:00:00Z,Macrosetella gracilis,4
-12,141,1976-11-01T00:00:00Z,Ditrichocorycaeus dahli,1
-12,141,1976-11-01T00:00:00Z,Acrocalanus gibber,9
-12,141,1976-11-01T00:00:00Z,Centropages furcatus,0.5
-12,141,1976-11-01T00:00:00Z,Oncaea venusta complex,71.5
-12,141,1976-11-01T00:00:00Z,Farranula gibbula,6
-12.25,141.5,1976-11-01T00:00:00Z,Onychocorycaeus pacificus,1.5
-12.25,141.5,1976-11-01T00:00:00Z,Ditrichocorycaeus dahli,0.5
-12.25,141.5,1976-11-01T00:00:00Z,Acrocalanus longicornis,1
-12.25,141.5,1976-11-01T00:00:00Z,Oithona plumifera,32
-13,140,1976-11-01T00:00:00Z,Temora turbinata,3.5
-13,140,1976-11-01T00:00:00Z,Euterpina acutifrons,1.5
-13,138,1976-11-01T00:00:00Z,Acartia (Odontacartia) amboinensis,31
-13,138,1976-11-01T00:00:00Z,Nannocalanus minor,11
-13,138,1976-11-01T00:00:00Z,Oncaea media complex,63
-13.5,136.4,1976-11-01T00:00:00Z,Oncaea media complex,6.5
-13.5,136.4,1976-11-01T00:00:00Z,Macrosetella gracilis,31
-14,137,1976-11-01T00:00:00Z,Ditrichocorycaeus andrewsi,0.5
-14,137,1976-11-01T00:00:00Z,Onychocorycaeus catus,2
-14,137,1976-11-01T00:00:00Z,Centropages orsinii,0.5
-14,137,1976-11-01T00:00:00Z,Clausocalanus furcatus,1
-14,137,1976-11-01T00:00:00Z,Paracalanus denudatus,6
-14,138,1976-11-01T00:00:00Z,Acrocalanus longicornis,18
-14,138,1976-11-01T00:00:00Z,Canthocalanus pauper,23
-14,138,1976-11-01T00:00:00Z,Parvocalanus elegans,1
-14,139,1976-11-01T00:00:00Z,Bradyidius styliformis,0.5
-14,139,1976-11-01T00:00:00Z,Farranula concinna,13.5
-14,139,1976-11-01T00:00:00Z,Subeucalanus mucronatus,5
-14,140,1976-11-01T00:00:00Z,Onychocorycaeus pacificus,1
-14,140,1976-11-01T00:00:00Z,Onychocorycaeus catus,1
-14,140,1976-11-01T00:00:00Z,Copilia mirabilis,0.5
-14,140,1976-11-01T00:00:00Z,Parvocalanus crassirostris,5.5
-14,140,1976-11-01T00:00:00Z,Corycaeus speciosus,3
-14,141,1976-11-01T00:00:00Z,Corycaeus sewelli (invalid),23
-14,141,1976-11-01T00:00:00Z,Centropages furcatus,1
-14,141,1976-11-01T00:00:00Z,Clytemnestra scutellata,1
-14,141,1976-11-01T00:00:00Z,Euterpina acutifrons,90
-14,141,1976-11-01T00:00:00Z,Labidocera bengalensis,2
-15,140,1976-11-01T00:00:00Z,Paracalanus aculeatus,51.5
-15,140,1976-11-01T00:00:00Z,Oncaea venusta complex,49
-15,138,1976-11-01T00:00:00Z,Onychocorycaeus pacificus,24.5
-15,138,1976-11-01T00:00:00Z,Clausocalanus minor,19.5
-15,138,1976-11-01T00:00:00Z,Labidocera minuta,1.5
-15,136,1976-11-01T00:00:00Z,Paracalanus aculeatus,19.5
-15,136,1976-11-01T00:00:00Z,Bestiolina similis,0.5
-16,137.5,1976-11-01T00:00:00Z,Corycaeus sewelli (invalid),6.5
-16,137.5,1976-11-01T00:00:00Z,Acrocalanus longicornis,0.5
-16,137.5,1976-11-01T00:00:00Z,Acartia (Odontacartia) pacifica,1.5
-16,137.5,1976-11-01T00:00:00Z,Microsetella rosea,0.5
-16,139,1976-11-01T00:00:00Z,Acrocalanus gracilis,0.1
-16,139,1976-11-01T00:00:00Z,Paracalanus aculeatus,0.9
-16,140,1976-11-01T00:00:00Z,Clausocalanus furcatus,1
-16,140,1976-11-01T00:00:00Z,Corycaeus speciosus,1
-16,141,1976-11-01T00:00:00Z,Ditrichocorycaeus erythraeus,0.5
-16,141,1976-11-01T00:00:00Z,Euterpina acutifrons,315
-17,140,1976-11-01T00:00:00Z,Ditrichocorycaeus dahli,5
-17,140,1976-11-01T00:00:00Z,Candacia bradyi,0.5
-17,140,1976-11-01T00:00:00Z,Candacia discaudata,0.5
-17,140,1976-11-01T00:00:00Z,Labidocera minuta,0.5
-17.5,140.5,1976-11-01T00:00:00Z,Pseudodiaptomus mertoni,11
-17.5,140.5,1976-11-01T00:00:00Z,Pontellopsis tasmanensis,1
-12,137,1977-01-01T00:00:00Z,Temora turbinata,4
-12,137,1977-01-01T00:00:00Z,Macrosetella gracilis,3.8
-12,137,1977-01-01T00:00:00Z,Microsetella rosea,0.5
-12,137,1977-01-01T00:00:00Z,Subeucalanus mucronatus,0.3
-12,137,1977-01-01T00:00:00Z,Ditrichocorycaeus asiaticus,2.8
-12,138,1977-01-01T00:00:00Z,Lucicutia tranteri (invalid),7
-12,138,1977-01-01T00:00:00Z,Euterpina acutifrons,1.3
-12,139,1977-01-01T00:00:00Z,Centropages orsinii,0.5
-12,139,1977-01-01T00:00:00Z,Paracalanus denudatus,11
-12,139,1977-01-01T00:00:00Z,Oncaea venusta complex,10.5
-12,139,1977-01-01T00:00:00Z,Canthocalanus pauper,12.5
-12,140,1977-01-01T00:00:00Z,Temora turbinata,1.8
-12,140,1977-01-01T00:00:00Z,Farranula gibbula,9.8
-12,140,1977-01-01T00:00:00Z,Ditrichocorycaeus asiaticus,4
-12,141,1977-01-01T00:00:00Z,Parvocalanus latus,1
-12,141,1977-01-01T00:00:00Z,Temora discaudata,4.5
-12,141,1977-01-01T00:00:00Z,Lucicutia tranteri (invalid),1
-12,141,1977-01-01T00:00:00Z,Paracalanus aculeatus,20
-12,141,1977-01-01T00:00:00Z,Oncaea media complex,5
-12.25,141.5,1977-01-01T00:00:00Z,Centropages furcatus,2
-12.25,141.5,1977-01-01T00:00:00Z,Parvocalanus elegans,30.5
-13,140,1977-01-01T00:00:00Z,Scolecithricella orientalis,5
-13,140,1977-01-01T00:00:00Z,Acrocalanus gracilis,0.5
-13,140,1977-01-01T00:00:00Z,Clausocalanus minor,1.8
-13,138,1977-01-01T00:00:00Z,Clytemnestra scutellata,2
-13,138,1977-01-01T00:00:00Z,Corycaeus speciosus,8.5
-13.5,136.4,1977-01-01T00:00:00Z,Acrocalanus gibber,78
-13.5,136.4,1977-01-01T00:00:00Z,Acartia (Odontacartia) amboinensis,1
-13.5,136.4,1977-01-01T00:00:00Z,Clytemnestra scutellata,1
-13.5,136.4,1977-01-01T00:00:00Z,Parvocalanus crassirostris,61
-13.5,136.4,1977-01-01T00:00:00Z,Ditrichocorycaeus erythraeus,3
-13.5,136.4,1977-01-01T00:00:00Z,Corycaeus sewelli (invalid),2
-14,137,1977-01-01T00:00:00Z,Labidocera laevidentata,1.5
-14,137,1977-01-01T00:00:00Z,Labidocera minuta,1
-14,138,1977-01-01T00:00:00Z,Oncaea venusta complex,23
-14,138,1977-01-01T00:00:00Z,Oithona simplex,1
-14,139,1977-01-01T00:00:00Z,Acrocalanus gracilis,2
-14,140,1977-01-01T00:00:00Z,Farranula concinna,1.3
-14,140,1977-01-01T00:00:00Z,Labidocera acuta,0.5
-14,141,1977-01-01T00:00:00Z,Onychocorycaeus catus,3.5
-15,138,1977-01-01T00:00:00Z,Parvocalanus elegans,3.3
-15,138,1977-01-01T00:00:00Z,Acrocalanus gibber,0.8
-15,138,1977-01-01T00:00:00Z,Oithona attenuata typical,0.3
-15,138,1977-01-01T00:00:00Z,Canthocalanus pauper,16.8
-15,138,1977-01-01T00:00:00Z,Oncaea venusta complex,59.5
-15,138,1977-01-01T00:00:00Z,Candacia catula,2.5
-15,136,1977-01-01T00:00:00Z,Sapphirina nigromaculata,2
-15,136,1977-01-01T00:00:00Z,Acrocalanus longicornis,16
-15,136,1977-01-01T00:00:00Z,Parvocalanus crassirostris,4
-16,137.5,1977-01-01T00:00:00Z,Canthocalanus pauper,7
-16,137.5,1977-01-01T00:00:00Z,Parvocalanus crassirostris,66
-16,137.5,1977-01-01T00:00:00Z,Labidocera acuta,0.5
-16,139,1977-01-01T00:00:00Z,Temora discaudata,6.5
-16,139,1977-01-01T00:00:00Z,Acartia (Odontacartia) amboinensis,15
-16,140,1977-01-01T00:00:00Z,Acrocalanus gibber,18.5
-16,140,1977-01-01T00:00:00Z,Acrocalanus gracilis,14
-16,140,1977-01-01T00:00:00Z,Clytemnestra scutellata,4
-16,140,1977-01-01T00:00:00Z,Macrosetella gracilis,0.5
-16,141,1977-01-01T00:00:00Z,Acartia (Odontacartia) erythraea,111
-16,141,1977-01-01T00:00:00Z,Centropages furcatus,30
-16,141,1977-01-01T00:00:00Z,Oithona simplex,162
-16,141,1977-01-01T00:00:00Z,Dioithona rigida,2
-17,140,1977-01-01T00:00:00Z,Clytemnestra scutellata,7
-17,140,1977-01-01T00:00:00Z,Labidocera farrani,0.5
-17.5,140.5,1977-01-01T00:00:00Z,Microsetella rosea,0.5
-17.5,140.5,1977-01-01T00:00:00Z,Ditrichocorycaeus erythraeus,20
-12,137,1977-03-01T00:00:00Z,Temora turbinata,7
-12,137,1977-03-01T00:00:00Z,Oithona plumifera,20
-12,138,1977-03-01T00:00:00Z,Onychocorycaeus agilis,2.5
-12,139,1977-03-01T00:00:00Z,Subeucalanus subcrassus,4.5
-12,139,1977-03-01T00:00:00Z,Ditrichocorycaeus lubbocki,0.5
-12,139,1977-03-01T00:00:00Z,Copilia mirabilis,1.5
-12,139,1977-03-01T00:00:00Z,Oithona plumifera,11.5
-12,140,1977-03-01T00:00:00Z,Acrocalanus gracilis,71.5
-12,140,1977-03-01T00:00:00Z,Ditrichocorycaeus erythraeus,4
-12,140,1977-03-01T00:00:00Z,Paracalanus aculeatus,50
-12,141,1977-03-01T00:00:00Z,Calocalanus pavo,0.7
-12,141,1977-03-01T00:00:00Z,Clytemnestra scutellata,0.7
-12,141,1977-03-01T00:00:00Z,Pontellina morii,0.7
-12,141,1977-03-01T00:00:00Z,Paracalanus denudatus,21.4
-12.25,141.5,1977-03-01T00:00:00Z,Macrosetella gracilis,2
-12.25,141.5,1977-03-01T00:00:00Z,Ditrichocorycaeus asiaticus,15
-12.25,141.5,1977-03-01T00:00:00Z,Canthocalanus pauper,3
-13,140,1977-03-01T00:00:00Z,Acrocalanus longicornis,24.3
-13,140,1977-03-01T00:00:00Z,Euterpina acutifrons,2
-13,140,1977-03-01T00:00:00Z,Subeucalanus dentatus,1
-13,140,1977-03-01T00:00:00Z,Oithona attenuata typical,2.5
-13,140,1977-03-01T00:00:00Z,Farranula concinna,5
-13,140,1977-03-01T00:00:00Z,Clausocalanus minor,1.5
-13,140,1977-03-01T00:00:00Z,Candacia discaudata,1.3
-13,140,1977-03-01T00:00:00Z,Canthocalanus pauper,20
-13,138,1977-03-01T00:00:00Z,Acartia (Odontacartia) amboinensis,1.5
-13,138,1977-03-01T00:00:00Z,Lucicutia tranteri (invalid),11.5
-13,138,1977-03-01T00:00:00Z,Ditrichocorycaeus lubbocki,0.5
-13,138,1977-03-01T00:00:00Z,Ditrichocorycaeus asiaticus,6.5
-13,138,1977-03-01T00:00:00Z,Onychocorycaeus agilis,1
-13.5,136.4,1977-03-01T00:00:00Z,Subeucalanus subcrassus,10
-14,137,1977-03-01T00:00:00Z,Ditrichocorycaeus andrewsi,5.3
-14,137,1977-03-01T00:00:00Z,Centropages orsinii,3.5
-14,138,1977-03-01T00:00:00Z,Calanopia elliptica,0.5
-14,138,1977-03-01T00:00:00Z,Subeucalanus dentatus,1.5
-14,138,1977-03-01T00:00:00Z,Labidocera bengalensis,0.5
-14,138,1977-03-01T00:00:00Z,Lucicutia tranteri (invalid),26
-14,138,1977-03-01T00:00:00Z,Clytemnestra scutellata,13
-14,138,1977-03-01T00:00:00Z,Centropages furcatus,0.5
-14,138,1977-03-01T00:00:00Z,Candacia truncata,1.5
-14,138,1977-03-01T00:00:00Z,Oncaea venusta complex,34
-14,139,1977-03-01T00:00:00Z,Acartia (Odontacartia) pacifica,1
-14,139,1977-03-01T00:00:00Z,Sapphirina nigromaculata,0.5
-14,140,1977-03-01T00:00:00Z,Undinula vulgaris,7
-14,140,1977-03-01T00:00:00Z,Subeucalanus subcrassus,5
-14,140,1977-03-01T00:00:00Z,Euterpina acutifrons,2
-14,140,1977-03-01T00:00:00Z,Parvocalanus crassirostris,2.5
-14,141,1977-03-01T00:00:00Z,Ditrichocorycaeus erythraeus,6.5
-15,140,1977-03-01T00:00:00Z,Calocalanus pavo,4
-15,140,1977-03-01T00:00:00Z,Ditrichocorycaeus dahli,1
-15,140,1977-03-01T00:00:00Z,Oithona attenuata typical,1
-15,140,1977-03-01T00:00:00Z,Oithona plumifera,6.5
-15,138,1977-03-01T00:00:00Z,Acrocalanus gibber,3
-15,138,1977-03-01T00:00:00Z,Ditrichocorycaeus lubbocki,2
-15,136,1977-03-01T00:00:00Z,Calanopia elliptica,4.3
-15,136,1977-03-01T00:00:00Z,Macrosetella gracilis,1.5
-15,136,1977-03-01T00:00:00Z,Pseudodiaptomus mertoni,0.3
-15,136,1977-03-01T00:00:00Z,Dioithona rigida,2
-16,137.5,1977-03-01T00:00:00Z,Ditrichocorycaeus andrewsi,23.3
-16,139,1977-03-01T00:00:00Z,Temora turbinata,0.5
-16,139,1977-03-01T00:00:00Z,Euterpina acutifrons,5.5
-16,140,1977-03-01T00:00:00Z,Onychocorycaeus pacificus,0.5
-16,140,1977-03-01T00:00:00Z,Farranula gibbula,0.5
-16,140,1977-03-01T00:00:00Z,Ditrichocorycaeus dahli,0.5
-16,140,1977-03-01T00:00:00Z,Candacia truncata,0.5
-16,141,1977-03-01T00:00:00Z,Bestiolina similis,68
-16,141,1977-03-01T00:00:00Z,Acrocalanus gracilis,2
-16,141,1977-03-01T00:00:00Z,Microsetella rosea,6
-16,141,1977-03-01T00:00:00Z,Macrosetella gracilis,2
-16,141,1977-03-01T00:00:00Z,Paracalanus denudatus,3.5
-17,140,1977-03-01T00:00:00Z,Microsetella rosea,4.5
-17,140,1977-03-01T00:00:00Z,Centropages furcatus,10.5
-17,140,1977-03-01T00:00:00Z,Candacia bradyi,4
-17,140,1977-03-01T00:00:00Z,Pseudodiaptomus mertoni,1
-17,140,1977-03-01T00:00:00Z,Paracalanus aculeatus,404.5
-17.5,140.5,1977-03-01T00:00:00Z,Oithona simplex,144.5
-12,137,1977-05-01T00:00:00Z,Labidocera minuta,3
-12,137,1977-05-01T00:00:00Z,Ditrichocorycaeus andrewsi,2.5
-12,138,1977-05-01T00:00:00Z,Scolecithricella orientalis,18
-12,138,1977-05-01T00:00:00Z,Nannocalanus minor,4
-12,139,1977-05-01T00:00:00Z,Ditrichocorycaeus erythraeus,1.5
-12,139,1977-05-01T00:00:00Z,Ditrichocorycaeus subtilis,0.5
-12,139,1977-05-01T00:00:00Z,Acrocalanus gracilis,13
-12,139,1977-05-01T00:00:00Z,Copilia mirabilis,0.5
-12,140,1977-05-01T00:00:00Z,Ditrichocorycaeus lubbocki,0.5
-12,140,1977-05-01T00:00:00Z,Acrocalanus longicornis,11.5
-12.25,141.5,1977-05-01T00:00:00Z,Onychocorycaeus pacificus,1.5
-12.25,141.5,1977-05-01T00:00:00Z,Microsetella rosea,1
-13.5,136.4,1977-05-01T00:00:00Z,Labidocera kroyeri stylifera,0.5
-13.5,136.4,1977-05-01T00:00:00Z,Ditrichocorycaeus andrewsi,8
-13.5,136.4,1977-05-01T00:00:00Z,Parvocalanus elegans,1
-14,137,1977-05-01T00:00:00Z,Macrosetella gracilis,5
-14,137,1977-05-01T00:00:00Z,Onychocorycaeus pacificus,1.5
-14,137,1977-05-01T00:00:00Z,Subeucalanus crassus,0.5
-14,137,1977-05-01T00:00:00Z,Microsetella rosea,1.5
-14,138,1977-05-01T00:00:00Z,Acrocalanus gibber,21
-14,138,1977-05-01T00:00:00Z,Anawekia robusta,1.5
-14,138,1977-05-01T00:00:00Z,Canthocalanus pauper,18
-14,138,1977-05-01T00:00:00Z,Calanopia aurivilli,0.5
-14,139,1977-05-01T00:00:00Z,Lucicutia tranteri (invalid),13
-14,139,1977-05-01T00:00:00Z,Acartia (Odontacartia) erythraea,0.5
-14,139,1977-05-01T00:00:00Z,Oithona attenuata typical,1.5
-14,140,1977-05-01T00:00:00Z,Macrosetella gracilis,13
-14,140,1977-05-01T00:00:00Z,Acartia (Odontacartia) amboinensis,2.5
-14,140,1977-05-01T00:00:00Z,Acrocalanus gracilis,7
-14,140,1977-05-01T00:00:00Z,Calocalanus pavo,1
-14,141,1977-05-01T00:00:00Z,Pseudodiaptomus mertoni,13.5
-14,141,1977-05-01T00:00:00Z,Acrocalanus gibber,12
-14,141,1977-05-01T00:00:00Z,Corycaeus sewelli (invalid),7.5
-15,136,1977-05-01T00:00:00Z,Calanopia elliptica,16.5
-44.3028,147.1266,1992-02-01T00:00:00Z,Metridia lucens,5.759
-44.3028,147.1266,1992-02-01T00:00:00Z,Calanus australis,3.609
-44.3028,147.1266,1993-04-01T00:00:00Z,Rhincalanus nasutus,0.146
-44.3028,147.1266,1993-04-01T00:00:00Z,Calanus australis,0.37
-27.39,153.15,1963-08-15T00:00:00Z,Sulcanus conflictus,80
-12.75,141.75,1987-11-25T04:19:00Z,Ditrichocorycaeus asiaticus,150.18
-12.55,141.25,1987-12-19T21:12:00Z,Oncaea clevei complex,113.56
-12.75,141.75,1987-12-21T02:43:00Z,Parvocalanus latus,607.93
-12.55,141.45,1988-01-19T21:46:00Z,Temora turbinata,152.01
-12.55,141.25,1988-01-19T23:54:00Z,Candacia discaudata,1.57
-12.55,141.25,1988-01-19T23:54:00Z,Euterpina acutifrons,389.02
-12.55,141.45,1986-04-09T04:53:00Z,Oithona brevicornis,289.29
-12.65,141.15,1988-02-20T00:35:00Z,Acartia (Odontacartia) erythraea,692.4
-12.65,141.15,1988-03-18T01:47:00Z,Oithona simplex,136.59
-12.65,141.65,1988-03-18T19:50:00Z,Dioithona rigida,98.38
-12.55,141.25,1986-07-07T21:20:00Z,Ditrichocorycaeus erythraeus,58.9
-12.65,141.65,1986-09-03T19:10:00Z,Labidocera minuta,3.19
-12.65,141.15,1986-09-04T22:45:00Z,Calocalanus plumulosus,71.91
-12.65,141.15,1986-09-04T22:45:00Z,Oithona brevicornis,71.91
-12.65,141.15,1986-06-07T23:58:00Z,Parvocalanus latus,45.86
-12.55,141.25,1986-12-02T21:30:00Z,Macrosetella gracilis,158.23
-12.65,141.15,1986-12-02T23:08:00Z,Farranula gibbula,92.51
-12.65,141.65,1986-12-28T19:31:00Z,Macrosetella gracilis,336.12
-12.75,141.75,1986-12-31T04:06:00Z,Canthocalanus pauper,67.33
-12.65,141.65,1987-01-28T19:24:00Z,Ditrichocorycaeus asiaticus,115.02
-12.65,141.15,1987-03-01T23:52:00Z,Calocalanus plumulosus,112.96
-12.65,141.65,1987-03-29T18:40:00Z,Penilia avirostris,44.16
-12.75,141.75,1987-04-30T04:39:00Z,Parvocalanus latus,832.01
-12.65,141.15,1987-03-30T23:32:00Z,Lucicutia tranteri (invalid),22.2
-12.75,141.75,1987-04-01T06:00:00Z,Ditrichocorycaeus dahli,2.66
-12.55,141.25,1987-01-29T22:09:00Z,Temora discaudata,23.53
-12.65,141.15,1987-01-30T00:45:00Z,Ditrichocorycaeus asiaticus,44.1
-12.65,141.65,1987-02-28T18:23:00Z,Ditrichocorycaeus asiaticus,294.66
-12.55,141.25,1987-07-27T19:00:00Z,Lucicutia tranteri (invalid),30.52
-12.65,141.65,1987-08-23T18:28:00Z,Onychocorycaeus pacificus,41.31
-12.55,141.25,1987-08-24T00:00:00Z,Acrocalanus gracilis,12.72
-12.65,141.15,1987-08-24T22:18:00Z,Temora turbinata,14.47
-12.65,141.65,1987-09-20T18:04:00Z,Labidocera minuta,14.75
-12.75,141.75,1987-06-30T04:19:00Z,Euterpina acutifrons,106.97
-12.75,141.75,1987-10-24T04:08:00Z,Acrocalanus gibber,321.13
-12.55,141.45,1987-11-23T21:34:00Z,Ditrichocorycaeus andrewsi,95.32
-12.65,141.15,1987-11-24T01:52:00Z,Oithona plumifera,475.84
-12.65,141.15,1987-11-24T01:52:00Z,Temora discaudata,2.2
-12.65,141.15,1987-09-21T22:26:00Z,Oithona plumifera,288.3
-12.65,141.15,1986-12-29T23:26:00Z,Copilia mirabilis,6.18
-12.55,141.25,1986-11-02T21:27:00Z,Calanopia aurivilli,29.32
-12.75,141.75,1986-04-11T04:42:00Z,Canthocalanus pauper,164.74
-12.55,141.25,1987-04-28T21:33:00Z,Oithona simplex,108.7
-12.65,141.65,1988-01-18T20:50:00Z,Parvocalanus latus,1573.4
-12.55,141.25,1988-01-19T23:54:00Z,Oithona attenuata typical,48.63
-12.55,141.25,1988-01-19T23:54:00Z,Oithona plumifera,32.42
-12.55,141.25,1988-01-19T23:54:00Z,Oithona simplex,356.6
-12.65,141.15,1988-01-20T02:14:00Z,Corycaeus sewelli (invalid),73.94
-12.55,141.45,1986-05-09T18:52:00Z,Centropages furcatus,36.14
-12.65,141.15,1986-05-09T23:27:00Z,Centropages gracilis,20.39
-12.55,141.45,1988-02-20T20:26:00Z,Temora turbinata,8.34
-12.65,141.15,1988-02-20T00:35:00Z,Labidocera minuta,5.57
-12.65,141.15,1986-07-07T23:00:00Z,Temora discaudata,14.57
-12.55,141.45,1986-03-11T18:58:00Z,Temora turbinata,42.22
-12.75,141.75,1986-03-13T04:17:00Z,Kelleria australiensis,441.54
-12.55,141.25,1986-12-02T21:30:00Z,Parvocalanus elegans,615.03
-12.55,141.25,1986-12-02T21:30:00Z,Ditrichocorycaeus andrewsi,87.95
-12.65,141.65,1986-12-28T19:31:00Z,Canthocalanus pauper,6.62
-12.65,141.65,1987-01-28T19:24:00Z,Acartia (Odontacartia) erythraea,516.06
-12.55,141.45,1987-01-29T19:40:00Z,Parvocalanus elegans,250.21
-12.65,141.65,1986-10-03T19:55:00Z,Labidocera minuta,11.68
-12.55,141.25,1986-10-04T21:24:00Z,Ditrichocorycaeus dahli,7.45
-12.65,141.15,1987-03-01T23:52:00Z,Paracalanus denudatus,282.24
-12.65,141.15,1987-03-01T23:52:00Z,Canthocalanus pauper,192.05
-12.75,141.75,1987-03-03T04:50:00Z,Acrocalanus gibber,173.65
-12.55,141.45,1987-03-30T18:54:00Z,Copilia mirabilis,2.86
-12.65,141.65,1987-04-27T20:47:00Z,Canthocalanus pauper,131.4
-12.65,141.15,1987-04-28T23:22:00Z,Clausocalanus furcatus,31.32
-12.55,141.25,1987-03-30T21:40:00Z,Copilia mirabilis,4.89
-12.75,141.75,1987-01-31T04:24:00Z,Temora discaudata,4.58
-12.55,141.25,1987-07-27T19:00:00Z,Canthocalanus pauper,26.94
-12.65,141.15,1987-07-26T20:53:00Z,Paracalanus aculeatus,8.63
-12.55,141.45,1987-08-24T04:23:00Z,Corycaeus speciosus,1.56
-12.55,141.25,1987-08-24T00:00:00Z,Oncaea clevei complex,267.12
-12.75,141.75,1987-08-28T03:16:00Z,Oncaea media complex,8.34
-12.65,141.65,1987-09-20T18:04:00Z,Acrocalanus gibber,444.58
-12.65,141.15,1987-06-28T22:44:00Z,Canthocalanus pauper,95.61
-12.65,141.15,1987-06-28T22:44:00Z,Corycaeus speciosus,1.06
-12.75,141.75,1987-06-30T04:19:00Z,Canthocalanus pauper,146.15
-12.55,141.25,1987-11-23T05:30:00Z,Acrocalanus gracilis,24.96
-12.75,141.75,1988-02-20T00:25:00Z,Euterpina acutifrons,536.3
-12.55,141.45,1987-11-23T21:34:00Z,Oithona plumifera,174.74
-12.65,141.15,1987-11-24T01:52:00Z,Oncaea venusta complex,67.98
-12.55,141.45,1987-06-28T05:22:00Z,Temora discaudata,15.18
-12.55,141.25,1986-09-04T21:06:00Z,Paracalanus aculeatus,96.48
-12.55,141.45,1987-01-29T19:40:00Z,Temora turbinata,341.16
-12.55,141.25,1986-10-04T21:24:00Z,Canthocalanus pauper,23.2
-12.55,141.25,1986-11-02T21:27:00Z,Euterpina acutifrons,2110.6
-12.55,141.25,1986-11-02T21:27:00Z,Penilia avirostris,58.63
-12.65,141.65,1986-06-06T19:56:00Z,Acrocalanus gibber,354.8
-12.65,141.65,1988-03-18T19:50:00Z,Euterpina acutifrons,3590.8
-12.75,141.75,1987-12-21T02:43:00Z,Oithona simplex,1604.93
-12.55,141.45,1988-01-19T21:46:00Z,Labidocera minuta,2.66
-12.55,141.25,1988-01-19T23:54:00Z,Paracalanus aculeatus,97.26
-12.65,141.15,1988-01-20T02:14:00Z,Kelleria australiensis,9.24
-12.55,141.45,1986-04-09T04:53:00Z,Bestiolina similis,749.75
-12.55,141.25,1986-05-09T21:33:00Z,Ditrichocorycaeus andrewsi,23.04
-12.55,141.25,1988-03-17T21:04:00Z,Acartia (Odontacartia) erythraea,100.26
-12.65,141.15,1986-07-07T23:00:00Z,Oithona simplex,649.27
-12.65,141.65,1986-08-07T18:58:00Z,Paracalanus aculeatus,274.19
-12.55,141.25,1986-09-04T21:06:00Z,Oithona brevicornis,151.62
-12.75,141.75,1986-08-11T06:15:00Z,Parvocalanus elegans,1021.5
-12.55,141.25,1986-06-07T21:50:00Z,Corycaeus speciosus,1.98
-12.65,141.15,1986-06-07T23:58:00Z,Candacia discaudata,3.2
-12.65,141.15,1986-12-02T23:08:00Z,Corycaeus speciosus,2.5
-12.65,141.65,1987-01-28T19:24:00Z,Euterpina acutifrons,630.74
-12.65,141.65,1986-10-03T19:55:00Z,Euterpina acutifrons,584.83
-12.65,141.65,1986-10-03T19:55:00Z,Ditrichocorycaeus andrewsi,97.47
