SAMPLE,STATION,SAMPLEDATELOCAL,NRS_CODE,TAXON_NAME,SPCODE,COUNTS,SAMPVOL_M3
563,North Stradbroke,2015-03-04 10:30:00,NSI20150304,"Mullidae - undifferentiated",37355000,3,183.3
563,North Stradbroke,2015-03-04 10:30:00,NSI20150304,"Chaetodontidae - undifferentiated",37365900,1,183.3
563,North Stradbroke,2015-03-04 10:30:00,NSI20150304,"Pomacentridae - undifferentiated",37372000,1,183.3
563,North Stradbroke,2015-03-04 10:30:00,NSI20150304,"Labridae - undifferentiated",37384000,2,183.3
563,North Stradbroke,2015-03-04 10:30:00,NSI20150304,"Callionymidae - undifferentiated",37427917,5,183.3
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Engraulis australis",37086001,8,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Gonostomatidae - undifferentiated",37106912,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Myctophidae - undifferentiated",37122000,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Triglidae & Peristediidae - undifferentiated",37288000,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Platycephalidae - undifferentiated",37296900,5,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Serranidae subfam. Anthiinae",37311907,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Trachurus novaezelandiae",37337003,2,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Lutjanidae - undifferentiated",37346932,6,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Nemipteridae - undifferentiated",37347000,2,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Gerres subfasciatus",37349005,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Haemulidae - undifferentiated",37350000,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Lethrinus spp.",37351902,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Sphyraena spp.",37382901,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Labridae - undifferentiated",37384000,2,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Creedia spp.",37395901,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Callionymidae - undifferentiated",37427917,4,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Gobiidae - undifferentiated",37428000,4,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Crossorhombus spp.",37460907,1,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Engyprosopon spp.",37460908,22,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Grammatobothus spp.",37460909,2,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Cynoglossidae - undifferentiated",37463000,11,129.5
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,""Superclass" Pisces - undifferentiated",37000000,1,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Engraulis australis",37086001,2,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Scorpaenidae - undifferentiated",37287900,2,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Platycephalidae - undifferentiated",37296900,2,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Sillago flindersi",37330014,2,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Trachurus novaezelandiae",37337003,1,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Lutjanidae - undifferentiated",37346932,1,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Nemipteridae - undifferentiated",37347000,1,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Gerres subfasciatus",37349005,2,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Mullidae - undifferentiated",37355000,4,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Sphyraena spp.",37382901,1,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Creedia spp.",37395901,2,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Limnichthys spp.",37395902,1,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Callionymidae - undifferentiated",37427917,4,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Gobiidae - undifferentiated",37428000,5,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Engyprosopon spp.",37460908,4,193.6
564,North Stradbroke,2015-03-23 11:40:00,NSI20150323,"Cynoglossidae - undifferentiated",37463000,2,193.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,""Superclass" Pisces - undifferentiated",37000000,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Myctophidae - undifferentiated",37122000,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Bregmaceros spp.",37225901,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Atherinidae - undifferentiated",37246911,6,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Antigonia spp.",37267901,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Scorpaenidae - undifferentiated",37287900,3,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Apogonidae - undifferentiated",37327926,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Pomatomus saltatrix",37334002,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Carangidae - undifferentiated",37337000,2,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Mullidae - undifferentiated",37355000,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Liza argentea",37381004,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Labridae - undifferentiated",37384000,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Gobiidae - undifferentiated",37428000,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Engyprosopon spp.",37460908,1,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Cynoglossidae - undifferentiated",37463000,2,153.6
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,""Superclass" Pisces - undifferentiated",37000000,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Etrumeus teres",37085001,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Engraulis australis",37086001,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Melanostomiidae - undifferentiated",37109000,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Myctophidae - undifferentiated",37122000,11,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Scorpaenidae - undifferentiated",37287900,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Apogonidae - undifferentiated",37327926,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Lutjanidae - undifferentiated",37346932,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Haemulidae - undifferentiated",37350000,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Chaetodontidae - undifferentiated",37365900,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Labridae - undifferentiated",37384000,4,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Callionymidae - undifferentiated",37427917,3,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Gobiidae - undifferentiated",37428000,1,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Crossorhombus spp.",37460907,4,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Engyprosopon spp.",37460908,2,111.7
617,North Stradbroke,2015-05-12 10:15:00,NSI20150512,"Cynoglossidae - undifferentiated",37463000,1,111.7
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,""Superclass" Pisces - undifferentiated",37000000,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Engraulis australis",37086001,2,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Phosichthyidae - undifferentiated",37106913,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Myctophidae - undifferentiated",37122000,2,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Atherinidae - undifferentiated",37246911,19,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Carangidae - undifferentiated",37337000,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Trachurus novaezelandiae",37337003,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Lethrinus spp.",37351902,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Chaetodontidae - undifferentiated",37365900,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Pomacentridae - undifferentiated",37372000,5,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Liza argentea",37381004,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Labridae - undifferentiated",37384000,1,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Callionymidae - undifferentiated",37427917,4,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Tetraodontidae - undifferentiated",37467000,4,137.30000000000001
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Gonostomatidae - undifferentiated",37106912,2,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Melanostomiidae - undifferentiated",37109000,2,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Malacosteidae - undifferentiated",37110000,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Bregmaceros spp.",37225901,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Atherinidae - undifferentiated",37246911,43,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Platycephalidae - undifferentiated",37296900,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Pelates spp.",37321908,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Apogonidae - undifferentiated",37327926,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Sillago flindersi",37330014,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Pomatomus saltatrix",37334002,2,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Lethrinus spp.",37351902,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Acanthopagrus australis",37353004,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Pomacentridae - undifferentiated",37372000,5,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Sphyraena spp.",37382901,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Labridae - undifferentiated",37384000,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Callionymidae - undifferentiated",37427917,7,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Monacanthidae - undifferentiated",37465903,1,164.2
618,North Stradbroke,2015-05-28 10:15:00,NSI20150528,"Tetraodontidae - undifferentiated",37467000,1,164.2
624,Kangaroo Island,2015-02-25 08:55:00,KAI20150224,"Engraulis australis",37086001,4,202.604675448333
624,Kangaroo Island,2015-02-25 08:55:00,KAI20150224,"Scomber australasicus",37441001,1,202.604675448333
624,Kangaroo Island,2015-02-25 08:55:00,KAI20150224,"Lophonectes gallus",37460001,4,202.604675448333
626,Maria Island,2015-04-21 10:50:00,MAI20150421,""Superclass" Pisces - undifferentiated",37000000,1,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Sardinops sagax",37085002,75,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Gonostomatidae - undifferentiated",37106912,1,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Syngnathidae - undifferentiated",37282000,1,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Platycephalidae - undifferentiated",37296900,1,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Dinolestes lewini",37327002,3,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Trachurus declivis",37337002,1,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Nemadactylus macropterus",37377003,5,565.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,""Superclass" Pisces - undifferentiated",37000000,3,522.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Sardinops sagax",37085002,106,522.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Trachurus declivis",37337002,2,522.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Nemadactylus macropterus",37377003,18,522.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Mugilidae - undifferentiated",37381000,2,522.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Thyrsites atun",37439001,1,522.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Tetragonurus spp.",37449901,2,522.20000000000005
626,Maria Island,2015-04-21 10:50:00,MAI20150421,"Lophonectes gallus",37460001,1,522.20000000000005
627,Maria Island,2015-05-26 10:35:00,MAI20150526,""Superclass" Pisces - undifferentiated",37000000,1,324.60000000000002
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,""Superclass" Pisces - undifferentiated",37000000,2,172
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Myctophidae - undifferentiated",37122000,2,172
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,""Superclass" Pisces - undifferentiated",37000000,1,183.4
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Myctophidae - undifferentiated",37122000,2,183.4
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Macroramphosus spp.",37279902,3,183.4
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Serranidae subfam. Anthiinae",37311907,4,183.4
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Carangidae - undifferentiated",37337000,1,183.4
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Lutjanidae - undifferentiated",37346932,1,183.4
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Gobiidae - undifferentiated",37428000,1,183.4
632,North Stradbroke,2015-06-24 10:30:00,NSI20150624,"Scombridae - undifferentiated",37441000,1,183.4
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,""Superclass" Pisces - undifferentiated",37000000,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Sardinops sagax",37085002,2,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Gonostomatidae - undifferentiated",37106912,2,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Myctophidae - undifferentiated",37122000,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Macroramphosus spp.",37279902,7,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Scorpaenidae - undifferentiated",37287900,6,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Platycephalidae - undifferentiated",37296900,4,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Serranidae subfam. Anthiinae",37311907,22,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Serranidae subfam. Epinephelinae",37311908,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Pelates spp.",37321908,2,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Apogonidae - undifferentiated",37327926,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Trachurus novaezelandiae",37337003,158,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Lutjanidae - undifferentiated",37346932,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Nemipteridae - undifferentiated",37347000,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Acanthopagrus australis",37353004,4,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Mullidae - undifferentiated",37355000,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Atypichthys strigatus",37361010,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Chaetodontidae - undifferentiated",37365900,2,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Labridae - undifferentiated",37384000,12,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Callionymidae - undifferentiated",37427917,7,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Microdesmidae - undifferentiated",37435000,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Gempylidae - undifferentiated",37439918,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Scomber australasicus",37441001,6,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Pseudorhombus spp.",37460919,1,172.8
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,""Superclass" Pisces - undifferentiated",37000000,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Sardinops sagax",37085002,11,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Gonostomatidae - undifferentiated",37106912,4,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Myctophidae - undifferentiated",37122000,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Carapidae - undifferentiated",37229000,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Trachichthyidae - undifferentiated",37255000,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Macroramphosus spp.",37279902,16,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Scorpaenidae - undifferentiated",37287900,2,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Platycephalidae - undifferentiated",37296900,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Serranidae subfam. Anthiinae",37311907,7,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Pseudochromidae - undifferentiated",37313000,3,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Trachurus novaezelandiae",37337003,164,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Pseudocaranx georgianus",37337062,2,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Brama spp.",37342900,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Nemipteridae - undifferentiated",37347000,6,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Acanthopagrus australis",37353004,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Mullidae - undifferentiated",37355000,8,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Chaetodontidae - undifferentiated",37365900,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Cirrhitidae - undifferentiated",37374000,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Labridae - undifferentiated",37384000,42,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Petroscirtes lupus",37408073,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Callionymidae - undifferentiated",37427917,18,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Microdesmidae - undifferentiated",37435000,2,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Gempylidae - undifferentiated",37439918,1,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Scomber australasicus",37441001,13,125.9
636,North Stradbroke,2015-07-31 10:15:00,NSI20150731,"Monacanthidae - undifferentiated",37465903,3,125.9
637,North Stradbroke,2015-08-17 10:30:00,NSI20150817,"Sardinops sagax",37085002,10,162.9
637,North Stradbroke,2015-08-17 10:30:00,NSI20150817,"Synodontidae - undifferentiated",37118906,1,162.9
637,North Stradbroke,2015-08-17 10:30:00,NSI20150817,"Platycephalidae - undifferentiated",37296900,2,162.9
637,North Stradbroke,2015-08-17 10:30:00,NSI20150817,"Apogonidae - undifferentiated",37327926,1,162.9
637,North Stradbroke,2015-08-17 10:30:00,NSI20150817,"Trachurus novaezelandiae",37337003,60,162.9
