SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_COUNT,SAMPVOL_L
11,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,4,0.04
11,Prasinophytes,Flagellate,(null),(null),17329,296,0.04
11,Prymnesiophytes,Flagellate,(null),(null),115057,1182,0.04
11,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,1060,0.04
11,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,27,0.04
11,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,18,0.04
11,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,2,0.04
11,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,414,0.04
12,Amphidinium spp. <30 µm cell height,Dinoflagellate,Amphidinium,spp.,109473,5,0.04
12,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,104,0.04
12,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,7,0.04
12,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,71,0.04
12,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,424,0.04
12,Chrysophyceae,Flagellate,(null),(null),146230,17,0.04
12,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,35,0.04
12,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,67,0.04
12,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,81,0.04
12,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,471,0.04
12,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,673,0.04
12,Flagellate <10 µm round,Flagellate,(null),(null),146222,1616,0.04
12,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,13,0.04
12,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.04
12,Guinardia striata,Centric diatom,Guinardia,striata,149113,57,0.04
12,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,3,0.04
12,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,5,0.04
12,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,44,0.04
12,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,552,0.04
12,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,7,0.04
12,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,111,0.04
12,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,2,0.04
12,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,2,0.04
12,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,94,0.04
12,Prasinophytes,Flagellate,(null),(null),17329,67,0.04
12,Proboscia alata,Centric diatom,Proboscia,alata,149168,40,0.04
12,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,5,0.04
12,Prymnesiophytes,Flagellate,(null),(null),115057,269,0.04
12,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,141,0.04
12,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,40,0.04
12,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,13,0.04
12,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,3,0.04
12,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,44,0.04
12,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,13,0.04
12,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,1,0.04
12,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,67,0.04
13,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,8,0.04
13,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,38,0.04
13,Chrysophyceae,Flagellate,(null),(null),146230,2,0.04
13,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,3,0.04
13,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,377,0.04
13,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,3,0.04
13,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,18,0.04
13,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,1960,0.04
13,Flagellate <10 µm round,Flagellate,(null),(null),146222,5276,0.04
13,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,3,0.04
13,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,3,0.04
13,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,24,0.04
13,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,5,0.04
13,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,3,0.04
13,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,3,0.04
13,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,57,0.04
13,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,26,0.04
13,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),149031,5,0.04
13,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,4,0.04
13,Prasinophytes,Flagellate,(null),(null),17329,151,0.04
13,Proboscia alata,Centric diatom,Proboscia,alata,149168,5,0.04
13,Prymnesiophytes,Flagellate,(null),(null),115057,9196,0.04
13,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,81,0.04
13,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,6,0.04
13,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,3,0.04
13,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,27,0.04
13,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,17,0.04
13,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,151,0.04
14,Amphiprora spp.,Pennate diatom,Amphiprora,spp.,149140,7,0.04
14,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,256,0.04
14,Bellerochea spp.,Centric diatom,Bellerochea,spp.,149305,2,0.04
14,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,7,0.04
14,Chaetoceros affinis,Centric diatom,Chaetoceros (Hyalochaete),affinis,149241,24,0.04
14,Chaetoceros compressus,Centric diatom,Chaetoceros (Hyalochaete),compressus,149129,29,0.04
14,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,22,0.04
14,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,141,0.04
14,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,4,0.04
14,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,29,0.04
14,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,20,0.04
14,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,53,0.04
14,Chrysophyceae,Flagellate,(null),(null),146230,2,0.04
14,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,13,0.04
14,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,2,0.04
14,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,309,0.04
14,Cyanobacteral filament,Cyanobacteria,(null),(null),146537,46,0.04
14,Cyanobacteria cluster,Cyanobacteria,(null),(null),146537,22,0.04
14,Cyanobacteria coccoid chain,Cyanobacteria,(null),(null),146537,110,0.04
14,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,31,0.04
14,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,38,0.04
14,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,1502,0.04
14,Flagellate <10 µm round,Flagellate,(null),(null),146222,7510,0.04
14,Guinardia cylindrus,Centric diatom,Guinardia,cylindrus,163241,4,0.04
14,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,9,0.04
14,Guinardia striata,Centric diatom,Guinardia,striata,149113,35,0.04
14,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,18,0.04
14,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,409,0.04
14,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,102,0.04
14,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),149031,2,0.04
14,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,2,0.04
14,Oxytoxum spp.,Dinoflagellate,Oxytoxum,spp.,109528,2,0.04
14,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,2,0.04
14,Podolampas spp.,Dinoflagellate,Podolampas,spp.,109550,2,0.04
14,Porosira spp.,Centric diatom,Porosira,spp.,148980,2,0.04
14,Prasinophytes,Flagellate,(null),(null),17329,221,0.04
14,Proboscia alata,Centric diatom,Proboscia,alata,149168,33,0.04
14,Proboscia alata ~ 50 µm cell width,Centric diatom,Proboscia,alata,149168,2,0.04
14,Protoperidinium oceanicum,Dinoflagellate,Protoperidinium,oceanicum,110240,2,0.04
14,Protoperidinium pellucidum,Dinoflagellate,Protoperidinium,pellucidum,110245,2,0.04
14,Prymnesiophytes,Flagellate,(null),(null),115057,398,0.04
14,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,49,0.04
14,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,20,0.04
14,Pseudosolenia spp. ~60 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,4,0.04
14,Rhizosolenia bergonii,Centric diatom,Rhizosolenia,bergonii,196811,2,0.04
14,Rhizosolenia robusta,Centric diatom,Rhizosolenia,robusta,149311,2,0.04
14,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,2,0.04
14,Skeletonema spp.,Centric diatom,Skeletonema,spp.,149073,7,0.04
14,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,13,0.04
14,Thalassiothrix spp.,Pennate diatom,Thalassiothrix,spp.,157081,4,0.04
14,Tripos trichoceros,Dinoflagellate,Tripos (Tripoceratium),trichoceros,842517,0,0.04
14,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,88,0.04
15,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,2,0.04
15,Chaetoceros atlanticus,Centric diatom,Chaetoceros (Phaeoceros),atlanticus,149288,5,0.04
15,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,4,0.04
15,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,4,0.04
15,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,12,0.04
15,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,23,0.04
15,Chrysophyceae,Flagellate,(null),(null),146230,17,0.04
15,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,6,0.04
15,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,2,0.04
15,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,648,0.04
15,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,21,0.04
15,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,4,0.04
15,Ditylum brightwellii > 40 µm width,Centric diatom,Ditylum,brightwellii,149023,2,0.04
15,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,5260,0.04
15,Flagellate <10 µm round,Flagellate,(null),(null),146222,10443,0.04
15,Gonyaulax spp.,Dinoflagellate,Gonyaulax,spp.,109519,3,0.04
15,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,8,0.04
15,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.04
15,Guinardia striata,Centric diatom,Guinardia,striata,149113,10,0.04
15,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,4,0.04
15,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,1,0.04
15,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,2,0.04
15,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,23,0.04
15,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,1,0.04
15,Leptocylindrus minimus,Centric diatom,Leptocylindrus,minimus,149039,14,0.04
15,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,6,0.04
15,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.04
15,Prasinophytes,Flagellate,(null),(null),17329,38,0.04
15,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.04
15,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,3,0.04
15,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,2,0.04
15,Prymnesiophytes,Flagellate,(null),(null),115057,114,0.04
15,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,53,0.04
15,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,2,0.04
15,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,1,0.04
15,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,16,0.04
15,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,9,0.04
15,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,10,0.04
15,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,3,0.04
15,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,1,0.04
15,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,4,0.04
15,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,3,0.04
15,Tripos muelleri type,Dinoflagellate,Tripos (Tripoceratium),muelleri type,494057,1,0.04
15,Tripos pentagonus,Dinoflagellate,Tripos (Ceratium),pentagonus,841746,3,0.04
15,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,191,0.04
16,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,8,0.04
16,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,3,0.04
16,Chrysophyceae,Flagellate,(null),(null),146230,1,0.04
16,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,106,0.04
16,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,10,0.04
16,Diploneis spp.,Pennate diatom,Diploneis,spp.,149018,2,0.04
16,Euglena spp.,Flagellate,Euglena,spp.,8012,5,0.04
16,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,635,0.04
16,Flagellate <10 µm round,Flagellate,(null),(null),146222,1799,0.04
16,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,7,0.04
16,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,6,0.04
16,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,6,0.04
16,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,2,0.04
16,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,4,0.04
16,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,1,0.04
16,Proboscia alata,Centric diatom,Proboscia,alata,149168,10,0.04
16,Prymnesiophytes,Flagellate,(null),(null),115057,106,0.04
16,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,24,0.04
16,Pseudosolenia spp. ~30 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,3,0.04
16,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,6,0.04
16,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,6,0.04
16,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,5,0.04
16,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.04
16,Thalassionema spp. > 100 µm length,Pennate diatom,Thalassionema,spp.,149092,1,0.04
16,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,15,0.04
16,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,2,0.04
16,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,106,0.04
17,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,5,0.04
17,Bellerochea spp.,Centric diatom,Bellerochea,spp.,149305,8,0.04
17,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,46,0.04
17,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,31,0.04
17,Chrysophyceae,Flagellate,(null),(null),146230,5,0.04
17,Cocconeis spp.,Pennate diatom,Cocconeis,spp.,148989,1,0.04
17,Coscinodiscus radiatus,Centric diatom,Coscinodiscus,radiatus,149158,1,0.04
17,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,347,0.04
17,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,24,0.04
17,Dactyliosolen fragilissimus,Centric diatom,Dactyliosolen,fragilissimus,149310,6,0.04
17,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,4554,0.04
17,Flagellate <10 µm round,Flagellate,(null),(null),146222,12871,0.04
17,Fragilariopsis spp.,Pennate diatom,Fragilariopsis,spp.,149313,3,0.04
17,Grammatophora spp.,Pennate diatom,Grammatophora,spp.,149335,4,0.04
17,Guinardia cylindrus,Centric diatom,Guinardia,cylindrus,163241,1,0.04
17,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,3,0.04
17,Guinardia striata,Centric diatom,Guinardia,striata,149113,12,0.04
17,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,1,0.04
17,Helicotheca spp.,Centric diatom,Helicotheca,spp.,157438,8,0.04
17,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,6,0.04
17,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,1,0.04
17,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,9,0.04
17,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),149031,7,0.04
17,Navicula septentrionalis,Pennate diatom,Navicula,septentrionalis,549210,3,0.04
17,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,12,0.04
17,Porosira spp.,Centric diatom,Porosira,spp.,148980,2,0.04
17,Prasinophytes,Flagellate,(null),(null),17329,99,0.04
17,Prymnesiophytes,Flagellate,(null),(null),115057,149,0.04
17,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,99,0.04
17,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,2,0.04
17,Stephanopyxis spp.,Centric diatom,Stephanopyxis,spp.,149630,2,0.04
17,Thalassiosira spp. 10-20 µm,Centric diatom,Thalassiosira,spp.,148912,5,0.04
17,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,2,0.04
17,Trigonium spp.,Centric diatom,Trigonium,spp.,254445,1,0.04
17,Tripos lineatus,Dinoflagellate,Tripos (Ceratium),lineatus,837459,1,0.04
17,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,198,0.04
18,Amphidinium spp. <30 µm cell height,Dinoflagellate,Amphidinium,spp.,109473,4,0.04
18,Amphiprora spp.,Pennate diatom,Amphiprora,spp.,149140,4,0.04
18,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,48,0.04
18,Cerataulina spp. ~150 µm length,Centric diatom,Cerataulina,spp.,149236,6,0.04
18,Chaetoceros compressus,Centric diatom,Chaetoceros (Hyalochaete),compressus,149129,17,0.04
18,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,15,0.04
18,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,15,0.04
18,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,6,0.04
18,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,23,0.04
18,Chaetoceros subtilis,Centric diatom,Chaetoceros (Hyalochaete),subtilis,156621,6,0.04
18,Chrysophyceae,Flagellate,(null),(null),146230,2,0.04
18,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,13,0.04
18,Corethron pennatum,Centric diatom,Corethron,pennatum,341496,27,0.04
18,Coscinodiscus spp.,Centric diatom,Coscinodiscus,spp.,148917,13,0.04
18,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,168,0.04
18,Cyanobacteria cluster,Cyanobacteria,(null),(null),146537,210,0.04
18,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,8,0.04
18,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,4536,0.04
18,Flagellate <10 µm round,Flagellate,(null),(null),146222,12936,0.04
18,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,23,0.04
18,Guinardia striata,Centric diatom,Guinardia,striata,149113,29,0.04
18,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,(null),(null),109392,2,0.04
18,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,2,0.04
18,Hemiaulus spp.,Centric diatom,Hemiaulus,spp.,163248,11,0.04
18,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,160,0.04
18,Navicula cf. 100-120 µm length,Pennate diatom,(null),(null),149031,19,0.04
18,Nitzschia spp.,Pennate diatom,Nitzschia,spp.,149045,15,0.04
18,Odontella spp. 150-200 µm cell length,Centric diatom,Odontella,spp.,148963,2,0.04
18,Phaeocystis spp. (colony),Flagellate,Phaeocystis,spp.,115088,17,0.04
18,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,4,0.04
18,Prasinophytes,Flagellate,(null),(null),17329,252,0.04
18,Proboscia alata,Centric diatom,Proboscia,alata,149168,6,0.04
18,Proboscia alata ~ 50 µm cell width,Centric diatom,Proboscia,alata,149168,2,0.04
18,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,2,0.04
18,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,2,0.04
18,Prymnesiophytes,Flagellate,(null),(null),115057,168,0.04
18,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,13,0.04
18,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,6,0.04
18,Pseudosolenia spp. ~60 µm cell width,Centric diatom,Pseudosolenia,spp.,163342,2,0.04
18,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,2,0.04
18,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,2,0.04
18,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,17,0.04
