TRIP_CODE,SAMPLEDEPTH_M,SAMPLE_DATE_LOCAL,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
PHB20140515,WC,2014-05-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
MAI20140619,20,2014-06-19 12:10:00,0.021,0,0.057,0,,,0,0.005,0,0.026,0.027,0.01,0,0.027,0.009,0.053,,0,0.012,0,0,0.015,0,0,0.012,0,0,0,0,0.102,0.102,0,0.355,0.355,0,0,0,0,,,0.013,0,1,
MAI20140619,85,2014-06-19 12:10:00,0.016,0,0.031,0,,,0,0,0,0.019,0.022,0.009,0,0.023,0.005,0.035,,0,0.004,0,0,0.009,0,0,0.01,0,0,0,0,0.093,0.093,0,0.281,0.281,0,0,0,0,,,0.013,0,1,
PHB20140120,WC,2014-01-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,xx
PHB20140317,25,2014-03-18 09:32:00,0.05,0,0.055,0,,0.007,0,0.006,0,0.072,0.025,0.011,0,0.021,0.006,0.055,0.003,0,0.019,0,0.005,0.008,0,0.004,0.04,0.007,0,0,0.011,0.135,0.146,0.071,0.347,0.418,0,0,0,0,,,0.024,0,0,
KAI20140713,100,2014-07-13 16:52:00,0.045,0,0.045,0,,0.02,0,0.006,0,0.02,0.139,0.004,0,0.011,0.002,0.033,0.004,0,0.013,0,0,0.008,0,0,0.008,0,0,0,0,0.034,0.034,0,0.366,0.366,0,0,0,0,,,0.015,0,0,
ROT20141014,40,2014-10-14 13:00:00,0.023,0,0.027,0,,0.008,0,0.004,0,0.008,0.038,0.007,0,0.018,0.004,0.028,0.002,0.008,0,0,0.004,0.003,0,0.002,0.013,0.003,0,0,0,0.062,0.062,0.008,0.225,0.233,0,0,0,0,,,0.009,0,0,
MAI20140821,85,2014-08-21 12:40:00,0.027,0,0.036,0.006,,0,0,0.007,0,0.02,0.031,0.012,0,0.028,0.006,0.05,,0,0.008,0,0,0.008,0,0,0.014,0,0,0,0,0.1,0.1,0.006,0.319,0.325,0,0,0,0,,,0.014,0,0,
YON20140910,1,2014-09-10 11:20:00,0.004,0,0.007,0,,0.002,0,0,0,0.004,0.008,0,0,0,0.002,0.012,,0,0.008,0,0,0,0,0,0.068,0,0,0,0.004,0.006,0.01,0.059,0.069,0.128,0,0,0,0,,,0.012,0,1,
YON20140527,26,2014-05-27 13:25:00,0.014,0,0.018,0,,0.006,0,0,0,0.008,0.019,0.003,0,0.004,0.002,0.026,0.003,0,0.008,0,0,0,0,0,0.098,0,0,0,0.005,0.016,0.021,0.041,0.253,0.294,0,0,0,0,,,0.028,0,1,
YON20140624,WC,2014-06-24 13:44:00,0.01,0,0.014,0,,0.008,0,0,0,0.01,0.019,0,0,0,0.001,0.025,0,0,0.009,0,0,0,0,0,0.066,0,0,0,0,0.008,0.008,0.03,0.132,0.162,0,0,0,0,,,0.013,0,1,
YON20140624,1,2014-06-24 11:49:00,0.01,0,0.009,0,,0.005,0,0,0,0.007,0.007,0,0,0,0.001,0.015,0,0,0.007,0,0,0,0,0,0.056,0,0,0,0,0.005,0.005,0.023,0.097,0.12,0,0,0,0,,,0.012,0,1,
YON20140820,26,2014-08-20 12:12:00,0.005,0,0.012,0.003,,0,0,0,0,0.007,0.013,0,0,0,0.002,0.015,,0,0.006,0,0.002,0,0,0,0.069,0,0,0,0.004,0.017,0.021,0.059,0.104,0.163,0,0,0,0,,,0.012,0,1,
YON20160927,WC,2016-09-27 12:20:00,0.006,0,0.007,0,,0.011,0,0,0,0.007,0.013,0.001,0,0.002,0.003,0.014,0,0,0.007,0,0,0,0,0,0.053,0,0,0,0,0.012,0.012,0.037,0.126,0.163,0,0,0,0,,,0.018,0,0,
NSI20170117,WC,2017-01-17 11:25:00,0.032,0,0.026,0,,0.034,0,0,0,0.03,0.038,0.007,0,0.004,0.003,0.044,0,0,0.012,0,0,0,0,0,0.051,0.016,0,0,0,0.046,0.046,0.026,0.268,0.294,0,0,0,0,,,0.017,0,0,
DAR20140906_0930,WC,2014-09-06 19:02:00,0.015,0,0.02,0,,0.015,0,0,0,0.005,0.059,0.003,0,0.008,0.003,0.019,0.007,0,0.01,0,0,0.004,0,0.004,0.084,0,0,0,0,0.023,0.023,0,0.265,0.265,0,0,0,0,,,0.022,0,1,
DAR20140906_0330,6,2014-09-06 13:00:00,0.015,0,0.016,0,,0.014,0,0,0,0.009,0.056,0.002,0,0.007,0.004,0.021,0.004,0,0.017,0,0,0.002,0,0,0.074,0,0,0,0,0.019,0.019,0,0.234,0.234,0,0,0,0,,,0.014,0,1,Changed box of filters – noticeable difference in filter speed
PHB20141021,WC,2014-10-22 11:45:00,0.157,0,0.266,0,,0.175,0.133,0.056,0,0.036,0.375,0.007,0,0.02,0.006,0.118,0.009,0,0.075,0,0,0.02,0,0.006,0.007,0,0,0,0,0.075,0.075,0,1.414,1.414,0,0,0,0,,,0.037,0,1,
PHB20141021,WC,2014-10-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
NSI20140725,WC,2014-07-25 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
DAR20141130,6,2014-12-01 08:34:00,0.023,0,0.063,0.028,,0,0,0,0,0,0.25,0.005,0,0.018,0.005,0.016,0,0,0.022,0,0,0.015,0,0,0.133,0,0,0,0,0.072,0.072,0,0.861,0.861,0,0,0,0,,,0.052,0,0,
DAR20141130,24,2014-12-01 09:04:00,0.015,0,0.061,0.029,,0,0,0,0,0,0.24,0.005,0,0.023,0.007,0.018,0,0,0.022,0,0,0.013,0,0,0.102,0,0,0,0,0.066,0.066,0,0.797,0.797,0,0,0,0,,,0.05,0,0,
KAI20141201,100,2014-12-02 07:50:00,0.038,0,0.033,0,,0.005,0,0,0,0.061,0.032,0.005,0,0.011,0.001,0.04,0.002,0,0.006,0,0,0,0,0,0.007,0.002,0,0,0,0.061,0.061,0.016,0.215,0.231,0,0,0,0,,,0.009,0,1,Niskin bottle was leaking so lost volume
ROT20150224,0,2015-02-24 11:18:00,0.006,0,0.011,0,,0,0,0.003,0,0.008,0.016,0.003,0,0.008,0.001,0.014,0.002,0,0.006,0,0.005,0.005,0,0.005,0.035,0.001,0,0,0,0.028,0.028,0,0.154,0.154,0,0,0,0,,,0.007,0,0,
PHB20150225,WC,2015-02-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
YON20141120,1,2014-11-21 09:15:00,0.007,0,0.01,0,,0.007,0,0,0,0.005,0.011,0,0,0,0.002,0.013,0,0,0.01,0,0,0,0,0,0.088,0,0,0,0.005,0.007,0.012,0.047,0.165,0.212,0,0,0,0,,,0.022,0,1,
NSI20150528,20,2015-05-28 10:58:00,0.035,0,0.047,0,,0.006,0,0.012,0,0.043,0.037,0.005,0,0.01,0.003,0.088,0.003,0,0.02,0,0.004,0.007,0,0.006,0.05,0,0,0,0,0.049,0.049,0.054,0.38,0.434,0,0,0,0,,,0.018,0,0,
YON20141209,26,2014-12-09 10:53:00,0.02,0,0.034,0,,0.016,0,0.009,0,0.012,0.052,0,0,0,0.001,0.032,0.005,0,0.008,0,0,0,0,0,0.094,0,0,0,0.014,0.016,0.03,0.106,0.28,0.386,0,0,0,0,,,0.027,0,0,
YON20150119,WC,2015-01-19 12:30:00,0.01,0,0.016,0,,0.006,0,0.002,0,0.009,0.014,0.001,0,0.003,0.002,0.025,0.005,0,0.01,0,0.001,0,0,0.001,0.139,0,0,0,0.009,0.012,0.021,0.096,0.184,0.28,0,0,0,0,,,0.024,0,0,
DAR20150505,0,2015-05-06 09:36:00,0,0,0.057,0.031,,0,0,0,0,0,0.238,0,0,0,0,0,0,0,0.021,0,0,0.013,0,0,0.091,0,0,0,0,0.042,0.042,0,0.685,0.685,0,0,0,0,,,0.04,0,0,
DAR20150202_2130,0,2015-02-03 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
DAR20150203_0030,6,2015-02-03 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
DAR20150316,0,2015-03-17 09:17:00,0,0,0.051,0.025,,0,0,0,0,0,0.146,0.01,0,0.022,0.012,0.008,0,0,0.016,0,0.031,0,0,0,0.167,0,0,0,0,0.069,0.069,0,0.776,0.776,0,0,0,0,,,0.054,0,1,
ROT20150128,20,2015-01-28 11:37:00,0.014,0,0.017,0,,0.003,0,0,0,0.013,0.025,0.002,0,0.005,0.001,0.037,0.005,0,0.021,0,0.003,0.002,0,0.015,0.03,0.003,0,0,0,0.019,0.019,0.006,0.157,0.163,0,0,0,0,,,0.009,0,1,
ROT20150128,40,2015-01-28 11:37:00,0.034,0,0.039,0,,0.009,0,0,0,0.021,0.046,0.007,0,0.017,0.006,0.07,0.005,0,0.024,0,0.004,0.005,0,0.004,0.019,0.002,0,0,0,0.056,0.056,0.007,0.291,0.298,0,0,0,0,,,0.014,0,1,
YON20150923,0,2015-09-23 13:25:00,0,0,0.007,0,,0,0,0,0,0.002,0.011,0,0,0,0.001,0.01,0,0,0.009,0,0,0,0,0.003,0.054,0,0,0,0,0.006,0.006,0.028,0.074,0.102,0,0,0,0,,,0.009,0,0,
YON20151027,26,2015-10-27 10:55:00,0.004,0,0.009,0,,0.008,0,0,0,0.004,0.009,0,0,0,0.002,0.013,0,0,0.007,0,0,0,0,0,0.055,0,0,0,0,0.005,0.005,0.036,0.075,0.111,0,0,0,0,,,0.009,0,0,
YON20151027,0,2015-10-27 11:07:00,0.004,0,0.007,0,,0.003,0,0,0,0.005,0.008,0,0,0,0.002,0.013,0,0,0.009,0,0,0,0,0.002,0.069,0,0,0,0,0.006,0.006,0.039,0.089,0.128,0,0,0,0,,,0.012,0,0,
DAR20150803_1932,WC,2015-08-04 05:04:00,0.031,0,0.067,0,,0.054,0,0,0,0,0.294,0,0,0.01,0.002,0.027,0.018,0,0.031,0,0,0.006,0,0,0.069,0,0,0,0,0.03,0.03,0,0.777,0.777,0,0,0,0,,,0.043,0,0,
ROT20150724,40,2015-07-24 10:07:00,0.052,0,0.059,0,,0.032,0,0.01,0,0.047,0.063,0.007,0,0.017,0.005,0.075,0.002,0,0.016,0,0.003,0.013,0,0.003,0.02,0,0,0,0,0.065,0.065,0.011,0.395,0.406,0,0,0,0,,,0.016,0,0,
YON20151111,WC,2015-11-11 12:05:00,0.003,0,0.009,0,,0.006,0,0,0,0.005,0.012,0,0,0,0.002,0.014,0.002,0,0.007,0,0.001,0,0,0,0.082,0,0,0,0,0.01,0.01,0.039,0.156,0.195,0,0,0,0,,,0.02,0,0,
YON20150601,WC,2015-06-01 14:15:00,0.007,0,0.013,0,,0,0,0,0,0.008,0.018,0,0,0.002,0.001,0.019,0.002,0,0.003,0,0,0,0,0,0.09,0,0,0,0.005,0.02,0.025,0.047,0.182,0.229,0,0,0,0,,,0.019,0,0,
PHB20150330,20,2015-03-31 09:15:00,0.017,0,0.025,0,,0.007,0,0.008,0,0.022,0.02,0,0,0,0.001,0.038,0,0,0.009,0,0,0,0,0,0.065,0,0,0,0.008,0.012,0.02,0.089,0.163,0.252,0,0,0,0,,,0.02,0,0,
MAI20150723,0,2015-07-23 11:20:00,0.048,0,0.101,0,,0.035,0,0,0,0.053,0.125,0.013,0,0.033,0.013,0.106,0,0,0.04,0,0,0.041,0,0,0.009,0,0,0,0,0.119,0.119,0,0.824,0.824,0,0,0,0,,,0.03,0,0,
YON20150804,8,2015-08-04 00:00:00,0.002,0,0.008,0,,0.006,0,0,0,0.006,0.005,0,0,0,0.001,0.006,0,0,0.003,0,0,0,0,0,0.046,0,0,0,0,0,0,0.031,0.051,0.082,0,0,0,0,,,0.006,0,0,
MAI20150421,0,2015-04-21 11:52:00,0.057,0,0.064,0,,0.01,0,0.01,0,0.039,0.043,0.004,0,0.013,0.006,0.105,0.002,0,0.037,0,0.002,0.019,0,0.004,0.01,0,0,0,0,0.044,0.044,0,0.408,0.408,0,0,0,0,,,0.015,0,0,
NSI20150817,57,2015-08-17 11:10:00,0.02,0,0.037,0,,0.056,0,0.004,0,0.014,0.085,0.003,0,0.004,0.001,0.04,0,0,0.013,0,0.002,0.002,0,0.003,0.006,0.006,0,0,0,0.026,0.026,0,0.224,0.224,0,0,0,0,,,0.005,0,0,
PHB20150518,15,2015-05-19 09:17:00,0.09,0,0.184,0,,0.096,0,0.033,0,0.042,0.158,0.037,0,0.088,0.027,0.121,0.008,0,0.035,0,0,0.087,0,0,0.027,0.004,0,0,0,0.308,0.308,0,1.227,1.227,0,0,0,0,,,0.046,0,0,
PHB20150819,0,2015-08-19 08:59:00,0.056,0,0.086,0,,0.023,0,0.015,0,0.047,0.129,0.006,0,0.013,0.003,0.065,0,0,0.022,0,0.004,0.019,0,0,0.02,0,0,0,0,0.061,0.061,0.018,0.67,0.688,0,0,0,0,,,0.019,0,0,
MAI20150811,20,2015-08-12 10:40:00,0.034,0,0.053,0,,0.012,0,0,0,0.042,0.078,0.007,0,0.02,0.01,0.079,0,0,0.027,0,0.004,0.009,0,0.001,0.004,0,0,0,0,0.068,0.068,0,0.434,0.434,0,0,0,0,,,0.012,0,0,
MAI20150811,WC,2015-08-12 10:10:00,0.025,0,0.048,0,,0.018,0,0,0,0.041,0.084,0.009,0,0.023,0.008,0.081,0,0,0.026,0,0.003,0.008,0,0.002,0.006,0,0,0,0,0.068,0.068,0,0.452,0.452,0,0,0,0,,,0.012,0,0,
YON20150804,0,2015-08-04 12:23:00,0.003,0,0.004,0,,0,0,0,0,0.004,0.005,0,0,0,0.001,0.007,0,0,0.003,0,0,0,0,0,0.052,0,0,0,0,0,0,0.036,0.061,0.097,0,0,0,0,,,0.006,0,0,
YON20150825,26,2015-08-25 01:11:00,0.005,0,0.014,0,,0.009,0,0,0,0.007,0.01,0.002,0,0.005,0.004,0.016,0,0,0.007,0,0,0,0,0,0.079,0,0,0,0.003,0.017,0.02,0.063,0.112,0.175,0,0,0,0,,,0.015,0,0,
ROT20150724,0,2015-07-24 10:07:00,0.046,0,0.054,0,,0.014,0,0.011,0,0.039,0.057,0.007,0,0.014,0.004,0.06,0.005,0,0.018,0,0.001,0.014,0,0.003,0.018,0,0,0,0,0.056,0.056,0.013,0.394,0.407,0,0,0,0,,,0.013,0,0,
KAI20160915,WC,2016-09-15 13:35:00,0.043,0,0.04,0,,0.039,0,0.012,0,0.038,0.024,0.006,0,0.018,0.005,0.081,0,0,0.016,0,0,0.008,0,0,0.016,0,0,0,0,0.05,0.05,0,0.269,0.269,0,0,0,0,,,0.011,0,0,
YON20160725,1,2016-07-25 11:03:00,0.006,0,0.008,0,,0,0,0,0,0.009,0.009,0,0,0,0.002,0.017,0,0,0.012,0,0,0,0,0.001,0.05,0,0,0,0,0.004,0.004,0.03,0.103,0.133,0,0,0,0,,,0.012,0,0,
YON20160725,26,2016-07-25 11:03:00,0.02,0,0.029,0,,0.007,0,0,0,0.021,0.023,0.002,0,0.004,0.002,0.042,0,0,0.011,0,0,0.003,0,0.001,0.052,0,0,0,0,0.017,0.017,0.044,0.206,0.25,0,0,0,0,,,0.02,0,0,
NSI20160120,0,2016-01-20 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Dewar left out - samples bad - not analysed
NSI20160517,57,2016-05-17 11:05:00,0,0,0.017,0,,0.008,0,0,0,0.02,0.019,0.002,0,0.005,0.001,0.028,0,0,0.004,0,0,0.002,0,0,0.008,0.003,0,0,0,0.015,0.015,0.019,0.147,0.166,0,0,0,0,,,0.006,0,0,
MAI20151118,0,2015-11-19 11:50:00,0.115,0,0.257,0,,0.363,0.411,0.041,0,0.03,0.864,0.006,0,0.009,0.007,0.068,0,0,0.147,0,0,0.003,0,0.013,0.004,0,0,0,0,0.024,0.024,0,1.313,1.313,0,0,0,0,,,0.036,0,0,
PHB20151115,15,2015-11-16 08:44:00,0.048,0,0.115,0,,0.138,0.029,0.017,0,0.016,0.225,0.004,0,0.007,0.003,0.04,0,0,0.026,0,0,0.003,0,0,0.012,0,0,0,0,0.043,0.043,0,0.66,0.66,0,0,0,0,,,0.016,0,0,
ROT20160223,0,2016-02-23 10:30:00,0.006,0,0.011,0,,0.006,0,0.002,0,0.007,0.015,0,0,0.001,0.001,0.015,0.003,0,0.008,0,0,0,0,0.002,0.039,0,0,0,0,0.006,0.006,0.022,0.085,0.107,0,0,0,0,,,0.008,0,0,Dewar - 733
YON20160601,0,2016-06-01 11:16:00,0.02,0,0.023,0,,0,0,0,0,0.018,0.034,0.001,0,0.001,0.001,0.058,0,0,0.019,0,0,0.003,0,0.004,0.021,0,0,0,0,0.013,0.013,0.006,0.205,0.211,0,0,0,0,,,0.01,0,0,
PHB20151013,0,2015-10-14 09:42:00,0.015,0,0.02,0,,0.021,0,0.003,0,0.011,0.032,0.002,0,0.002,0,0.017,0,0,0.004,0,0,0,0,0,0.018,0,0,0,0,0.018,0.018,0.007,0.135,0.142,0,0,0,0,,,0.006,0,0,
PHB20160719,WC,2016-07-19 11:11:00,0.059,0,0.085,0,,0.038,0,0.014,0,0.042,0.132,0.012,0,0.028,0.009,0.064,0,0,0.02,0,0,0.041,0,0.002,0.02,0.005,0,0,0,0.116,0.116,0.013,0.787,0.8,0,0,0,0,,,0.031,0,0,
YON20151203,0,2015-12-03 12:12:00,0.003,0,0.008,0,,0.009,0,0.002,0,0.004,0.007,0,0,0,0.001,0.013,0,0,0.009,0,0.001,0,0,0.003,0.08,0,0,0,0,0.007,0.007,0.034,0.163,0.197,0,0,0,0,,,0.021,0,0,
YON20160215,8,2016-02-15 12:12:00,0.003,0,0.009,0,,0.029,0,0.003,0,0.004,0.009,0.002,0,0.005,0.006,0.01,0,0,0.008,0,0.001,0,0,0.001,0.108,0,0,0,0,0.015,0.015,0.007,0.226,0.233,0,0,0,0,,,0.02,0,0,
YON20160215,26,2016-02-15 12:12:00,0.006,0,0.012,0,,0.013,0,0.003,0,0.004,0.019,0.001,0,0.001,0.001,0.017,0,0,0.007,0,0,0,0,0,0.064,0,0,0,0,0.011,0.011,0.021,0.176,0.197,0,0,0,0,,,0.015,0,0,
YON20160321,8,2016-03-21 11:17:00,0.008,0,0.012,0,,0.025,0,0.002,0,0.005,0.019,0,0,0,0.001,0.018,0,0,0.01,0,0.002,0,0,0.004,0.093,0,0,0,0,0.006,0.006,0.022,0.211,0.233,0,0,0,0,,,0.021,0,0,
YON20160503,8,2016-05-03 11:17:00,0.022,0,0.023,0,,0.078,0,0,0,0.011,0.037,0.004,0,0.007,0.004,0.044,0,0,0.027,0,0.005,0.005,0,0.003,0.121,0,0,0,0,0.033,0.033,0,0.728,0.728,0,0,0,0,,,0.069,0,0,
YON20160503,26,2016-05-03 11:17:00,0.032,0,0.038,0,,0.017,0,0,0,0.019,0.076,0.004,0,0.007,0.003,0.075,0.005,0,0.013,0,0,0.006,0,0.002,0.06,0,0,0,0,0.039,0.039,0,0.463,0.463,0,0,0,0,,,0.026,0,0,
MAI20160630,20,2016-07-01 11:10:00,0.031,0,0.041,0,,0.012,0,0.01,0,0.025,0.052,0.011,0,0.029,0.007,0.04,0,0,0.01,0,0,0.014,0,0,0.007,0,0,0,0,0.091,0.091,0.003,0.365,0.368,0,0,0,0,,,0.013,0,0,
PHB20160229,WC,2016-03-01 09:27:00,0.129,0,0.133,0,,0.363,0.062,0,0,0.01,0.545,0.015,0,0.007,0.014,0.022,0.01,0,0.042,0,0,0.006,0,0.006,0.012,0.03,0,0,0,0.031,0.031,0,0.779,0.779,0,0,0,0,,,0.027,0,0,
ROT20160621,40,2016-06-21 11:03:00,0.03,0,0.041,0,,0.05,0,0.008,0,0.016,0.093,0.006,0,0.016,0.003,0.037,0.003,0,0.01,0,0,0.009,0,0,0.011,0,0,0,0,0.065,0.065,0,0.35,0.35,0,0,0,0,,,0.013,0,0,UTC start 0657; dewar 0711
DAR20160530,15,2016-05-31 08:13:00,0.03,0,0.063,0.022,,0,0,0,0,0,0.185,0.005,0,0.024,0.011,0.029,0,0,0.026,0,0,0.038,0,0,0.097,0,0,0,0,0.057,0.057,0,0.707,0.707,0,0,0,0,,,0.035,0,0,
PHB20160502,WC,2016-05-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,no samples
YON20160624,26,2016-06-24 10:19:00,0.019,0,0.03,0,,0,0,0.003,0,0.019,0.047,0.003,0,0.005,0.001,0.048,0,0,0.009,0,0,0.008,0,0.001,0.036,0,0,0,0,0.026,0.026,0.01,0.305,0.315,0,0,0,0,,,0.015,0,0,
YON20151203,26,2015-12-03 12:12:00,0.015,0,0.022,0,,0.012,0,0.006,0,0.012,0.02,0.002,0,0.003,0.002,0.029,0.004,0,0.01,0,0.002,0.002,0,0.002,0.138,0,0,0,0.006,0.019,0.025,0.083,0.256,0.339,0,0,0,0,,,0.032,0,0,
YON20160122,26,2016-01-22 12:12:00,0.014,0,0.019,0,,0.022,0,0.006,0,0.007,0.031,0.002,0,0.001,0.002,0.02,0,0,0.009,0,0,0,0,0.001,0.079,0,0,0,0,0.023,0.023,0.032,0.267,0.299,0,0,0,0,,,0.027,0,0,
DAR20160201_2130,0,2016-02-02 07:00:00,0,0,0.06,0.024,,0,0,0.027,0,0,0.25,0.005,0,0.021,0.004,0.012,0,0,0.021,0,0,0.028,0,0,0.06,0,0,0,0,0.054,0.054,0,0.816,0.816,0,0,0,0,,,0.046,0,0,
DAR20160202_0330,6,2016-02-02 13:01:00,0.014,0,0.08,0.035,,0,0,0.039,0,0,0.25,0.007,0,0.019,0.004,0.016,0,0,0.031,0,0,0.032,0,0,0.09,0,0,0,0,0.078,0.078,0,0.966,0.966,0,0,0,0,,,0.044,0,0,
ROT20160413,20,2016-04-13 10:40:00,0.066,0,0.066,0,,0.077,0,0.006,0,0.025,0.176,0.008,0,0.018,0.007,0.046,0.004,0,0.024,0,0,0.005,0,0.002,0.02,0,0,0,0,0.088,0.088,0.014,0.499,0.513,0,0,0,0,,,0.02,0,0,UTC start time 0642; dewar 0654
DAR20160724_0130,WC,2016-07-24 11:01:00,0.03,0,0.074,0.045,,0,0,0,0,0,0.324,0,0,0.018,0.004,0.027,0.014,0,0.044,0,0,0.014,0,0,0.08,0,0,0,0,0.048,0.048,0,0.951,0.951,0,0,0,0,,,0.047,0,0,
DAR20160724_0730,18,2016-07-24 17:00:00,0.03,0,0.055,0.02,,0,0,0,0,0,0.236,0,0,0,0,0.012,0,0,0.029,0,0,0.009,0,0,0.059,0,0,0,0,0.033,0.033,0,0.647,0.647,0,0,0,0,,,0.033,0,0,
PHB20160502,WC,2016-05-03 09:53:00,0.052,0,0.057,0,,0,0,0,0,0.045,0.054,0.021,0,0.026,0.018,0.079,0.004,0,0.019,0,0.003,0.018,0,0,0.048,0.025,0,0,0,0.137,0.137,0.026,0.58,0.606,0,0,0,0,,,0.034,0,0,
YON20160624,WC,2016-06-24 10:10:00,0.01,0,0.022,0,,0,0,0.003,0,0.017,0.027,0.002,0,0.003,0.002,0.049,0,0,0.012,0,0,0.005,0,0.001,0.044,0,0,0,0,0.026,0.026,0.013,0.272,0.285,0,0,0,0,,,0.014,0,0,
NSI20160720,0,2016-07-20 11:25:00,0,0,0.024,0,,0.031,0,0,0,0.016,0.035,0,0,0,0,0.031,0,0,0.006,0,0,0,0,0,0.021,0,0,0,0,0.019,0.019,0.012,0.24,0.252,0,0,0,0,,,0.004,0,0,
MAI20160831,85,2016-08-31 12:00:00,0.085,0,0.145,0,,0.128,0.034,0,0,0.018,0.465,0.004,0,0.008,0.003,0.031,0,0,0.037,0,0,0.003,0,0,0.002,0,0,0,0,0.032,0.032,0,1.325,1.325,0,0,0,0,,,0.031,0,0,
NSI20161215,WC,2016-12-15 11:10:00,0.268,0,0.24,0,,0.197,0.065,0.012,0,0.022,0.93,0.008,0,0.006,0.005,0.056,0.011,0,0.082,0,0.004,0.02,0,0.01,0.04,0.011,0,0,0,0.035,0.035,0.01,1.949,1.959,0,0,0,0,,,0.044,0,0,
ROT20151022,WC,2015-10-22 11:27:00,0.016,0,0.028,0,,0.009,0,0.007,0,0.02,0.021,0.006,0,0.018,0.008,0.048,0.004,0,0.018,0,0.003,0.01,0,0.004,0.015,0,0,0,0,0.057,0.057,0.012,0.272,0.284,0,0,0,0,,,0.012,0,0,
NSI20160120,WC,2016-01-20 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
PHB20161204,WC,2016-12-05 10:20:00,0.061,0,0.052,0,,0.058,0,0.025,0,0.035,0.088,0.003,0,0.004,0.003,0.06,0,0,0.02,0,0,0,0,0,0.018,0.003,0,0,0,0.021,0.021,0,0.391,0.391,0,0,0,0,,,0.011,0,0,
DAR20180209_0030,0,2018-02-09 10:05:00,0.028,0,0.251,0.275,,0,0,0,0,0,1.035,0.029,0,0.079,0.045,0.013,0,,0.109,0,0,0.043,0,0,0.15,0,0,0,0,0.297,0.297,0,2.947,2.947,0,0,0,,,,0.125,0,0,
NSI20170927,20,2017-09-27 11:35:00,0.071,0,0.106,0,,0.021,0,0.019,0,0.051,0.12,0.014,0,0.027,0.006,0.111,0,,0.023,0,0,0.011,0,0.004,0.108,0,0,0,0,0.121,0.121,0.019,0.889,0.908,0,0,0,,,,0.041,0,0,
DAR20170202_2130,6,2017-02-03 07:00:00,0.033,0,0.077,0.025,,0,0,0.038,0,0,0.234,0.006,0,0.022,0.008,0.017,0,,0.029,0,0,0.021,0,0,0.097,0,0,0,0,0.069,0.069,0,0.869,0.869,0,0,0,,,,0.064,0,0,
YON20171025,0,2017-10-26 10:19:00,0.004,0,0.01,0,,0.022,0,0,0,0.003,0.007,0,0,0,0.001,0.013,0,,0.011,0,0,0,0,0.003,0.074,0,0,0,0,0,0,0.034,0.149,0.183,0,0,0,,,,0.021,0,0,
DAR20170203_0630,6,2017-02-03 16:02:00,0.021,0,0.069,0.016,,0.034,0,0.012,0,0,0.239,0.004,0,0.024,0.006,0.02,0,,0.02,0,0,0.027,0,0,0.141,0,0,0,0,0.064,0.064,0,0.849,0.849,0,0,0,,,,0.051,0,0,
PHB20170321,WC,2017-03-22 09:21:00,0.047,0,0.064,0,,0.043,0,0.008,0,0.036,0.112,0.012,0,0.024,0.005,0.056,0,,0.014,0,0,0.012,0,0,0.014,0.005,0,0,0,0.103,0.103,0.011,0.561,0.572,0,0,0,,,,0.018,0,0,
ROT20170407,20,2017-04-07 10:45:00,0.059,0,0.063,0,,0.034,0,0,0,0.033,0.094,0.006,0,0.013,0.005,0.096,0.009,,0.022,0,0,0.007,0,0,0.028,0,0,0,0,0.041,0.041,0.015,0.393,0.408,0,0,0,,,,0.014,0,0,20m
MAI20170626,WC,2017-06-27 10:35:00,0.015,0,0.033,0,,0,0,0,0,0.02,0.02,0.008,0,0.019,0.005,0.032,0,,0.008,0,0,0.012,0,0,0.009,0,0,0,0,0.067,0.067,0.005,0.252,0.257,0,0,0,,,,0.01,0,0,
